transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,standardized_product_name,total_amount,value_tier,transaction_day_of_week,Manager,Branch,City,Country,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T55415,2023-01-28,C2986,Smartphone,2.0,527.445927875622,creditcard,complete,Smartphone,1054.891855751244,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-01,24277,2020-05,32
T55417,2023-02-08,C3790,Coffee Machine,1.0,520.8493387401068,creditcard,not specified,Coffee Machine,520.8493387401068,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-02,24278,2020-03,35
T55422,2024-05-29,C437,Tablet,5.0,519.1465190119866,creditcard,failed,Tablet,2595.732595059933,Medium,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-05,24293,2021-07,34
T55425,2020-02-11,C1790,Tablet,707.0,519.1465190119866,creditcard,not specified,Tablet,367036.5889414745,High,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-02,24242,2020-02,0
T55430,2022-06-27,C2350,Laptop,8.0,524.3963263783307,creditcard,completed,Laptop,4195.170611026646,Medium,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-06,24270,2020-01,29
T55431,2022-11-17,C2818,Headphones,7.0,528.3910851569777,creditcard,complete,Smartphone,3698.7375960988443,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-11,24275,2020-09,26
T55432,2020-07-16,C2183,S,186.0,546.5158554522925,paypal,pending,Smartphone,101651.9491141264,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-07,24247,2020-07,0
T55433,2022-12-30,C1266,Headphones,3.0,528.3910851569777,paypal,completed,Smartphone,1585.1732554709333,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-12,24276,2020-04,32
T55437,2023-03-03,C3027,Headphones,1.0,712.39,cash,completed,Smartphone,712.39,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2020-06,33
T55438,2020-06-18,C4517,Coffee Machine,1.0,123.02144016043312,paypal,not specified,Coffee Machine,123.02144016043312,Low,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2020-06,24246,2020-06,0
T55440,2024-02-07,C1975,Coffee Machine,2.0,520.8493387401068,paypal,not specified,Coffee Machine,1041.6986774802135,Medium,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-02,24290,2020-10,40
T55452,2022-08-04,C4181,Headphones,1.0,528.3910851569777,paypal,not specified,Smartphone,528.3910851569777,Low,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-08,24272,2020-01,31
T55467,2024-01-19,C311,Headphones,8.0,528.3910851569777,creditcard,complete,Smartphone,4227.128681255822,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-01,24289,2020-03,46
T55473,2020-08-16,C764,Laptop,508.0,286.33868978136434,creditcard,completed,Laptop,145460.0544089331,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-08,24248,2020-08,0
T55475,2020-06-21,C3277,Tablet,1.0,519.1465190119866,creditcard,completed,Tablet,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-06,24246,2020-02,4
T55476,2024-08-25,C3561,Headphones,7.0,972.2132303128492,paypal,pending,Smartphone,6805.492612189944,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-08,24296,2021-03,41
T55478,2020-03-02,C4019,Tablet,1.0,519.1465190119866,creditcard,completed,Tablet,519.1465190119866,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-03,24243,2020-03,0
T55481,2022-06-15,C3162,Coffee Machine,1.0,520.8493387401068,paypal,failed,Coffee Machine,520.8493387401068,Low,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-06,24270,2021-01,17
T55483,2024-10-11,C4361,Tablet,245.0,943.1684897284704,paypal,failed,Tablet,231076.27998347525,High,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-10,24298,2020-07,51
T55484,2024-08-19,C1564,Tablet,527.0,519.1465190119866,cash,completed,Tablet,273590.2155193169,High,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-08,24296,2020-06,50
T55487,2021-02-10,C4751,La,249.0,779.6903097965546,paypal,completed,Laptop,194142.8871393421,High,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-02,24254,2021-02,0
T55491,2020-07-21,C2047,Coffee Machine,465.0,90.9327781496516,paypal,complete,Coffee Machine,42283.741839587994,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2020-07,24247,2020-07,0
T55496,2021-12-25,C1149,Coffee Machine,849.0,520.8493387401068,paypal,pending,Coffee Machine,442201.08859035064,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2021-12,24264,2020-11,13
T55497,2022-01-27,C3929,Tablet,3.0,519.1465190119866,cash,completed,Tablet,1557.4395570359598,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2022-01,24265,2020-12,13
T55502,2020-10-30,C4591,Headphones,1.0,174.60934420191458,paypal,complete,Smartphone,174.60934420191458,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-10,24250,2020-10,0
T55504,2021-06-20,C2233,Laptop,370.0,524.3963263783307,paypal,failed,Laptop,194026.64075998237,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-06,24258,2020-11,7
T55506,2024-07-02,C4346,Tablet,8.0,519.1465190119866,paypal,failed,Tablet,4153.172152095893,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-07,24295,2020-02,53
T55508,2024-01-21,C1174,Coffee Machine,1.0,520.8493387401068,paypal,failed,Coffee Machine,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-01,24289,2020-05,44
T55509,2024-03-26,C3079,Headphones,1.0,528.3910851569777,paypal,not specified,Smartphone,528.3910851569777,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2020-05,46
T55510,2024-07-06,C4162,Smartphone,10.0,527.445927875622,paypal,completed,Smartphone,5274.459278756221,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-07,24295,2020-05,50
T55521,2025-01-20,C1130,Coffee Machine,1.0,520.8493387401068,paypal,complete,Coffee Machine,520.8493387401068,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2025-01,24301,2020-02,59
T55523,2022-02-07,C3861,Smartphone,1.0,527.445927875622,creditcard,pending,Smartphone,527.445927875622,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-02,24266,2020-11,15
T55528,2023-06-26,C407,Coffee Machin,1.0,523.199879056849,paypal,complete,Coffee Machine,523.199879056849,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2023-06,24282,2020-07,35
T55533,2022-09-29,C4389,Headphones,9.0,528.3910851569777,paypal,failed,Smartphone,4755.5197664128,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-09,24273,2022-09,0
T55536,2024-06-30,C249,Tablet,6.0,519.1465190119866,paypal,completed,Tablet,3114.8791140719195,Medium,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2020-01,53
T55540,2024-06-17,C2908,Headphones,754.0,473.0804985305544,creditcard,complete,Smartphone,356702.695892038,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-06,24294,2020-06,48
T55551,2022-05-25,C194,Smartphone,1.0,831.9654145234574,paypal,failed,Smartphone,831.9654145234574,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-05,24269,2020-11,18
T55552,2021-07-13,C012,Headphones,909.0,528.3910851569777,paypal,not specified,Smartphone,480307.4964076928,High,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2021-03,4
T55556,2023-11-22,C2911,Tablet,848.0,519.1465190119866,paypal,failed,Tablet,440236.24812216463,High,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-11,24287,2020-12,35
T55557,2020-09-27,C814,Tablet,1.0,519.1465190119866,paypal,failed,Tablet,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-09,24249,2020-09,0
T55563,2024-03-20,C2127,Smartphone,209.0,527.445927875622,paypal,not specified,Smartphone,110236.198926005,High,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2021-02,37
T55565,2022-09-19,C405,Coffee Machine,619.0,520.8493387401068,paypal,completed,Coffee Machine,322405.74068012607,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2022-09,24273,2020-01,32
T55566,2020-01-07,C367,Headphones,1.0,106.6236951236385,cash,completed,Smartphone,106.6236951236385,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-01,24241,2020-01,0
T55575,2023-03-06,C2861,Smartphone,734.0,350.39721858357274,creditcard,completed,Smartphone,257191.5584403424,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2022-05,10
T55576,2024-02-14,C2501,Coffee Machine,2.0,520.8493387401068,paypal,pending,Coffee Machine,1041.6986774802135,Medium,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-02,24290,2020-12,38
T55588,2020-09-12,C226,Laptop,9.0,524.3963263783307,creditcard,not specified,Laptop,4719.566937404977,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-09,24249,2020-09,0
T55589,2022-08-21,C4402,Smartphone,158.0,527.445927875622,creditcard,failed,Smartphone,83336.45660434828,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-08,24272,2020-11,21
T55591,2024-11-08,C2699,Coffee Machine,480.0,582.9287877004712,paypal,not specified,Coffee Machine,279805.81809622614,High,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2024-11,24299,2021-02,45
T55594,2023-06-06,C4910,Coffee Machine,1.0,92.42256462897612,paypal,complete,Coffee Machine,92.42256462897612,Low,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2023-06,24282,2020-08,34
T55595,2022-10-16,C1047,Coffee Machine,1.0,520.8493387401068,creditcard,complete,Coffee Machine,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2022-10,24274,2020-03,31
T55597,2024-01-18,C4799,Tablet,1.0,519.1465190119866,creditcard,not specified,Tablet,519.1465190119866,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-01,24289,2020-08,41
T55603,2024-07-24,C1510,Tablet,9.0,285.5836447066381,creditcard,not specified,Tablet,2570.252802359743,Medium,Wednesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-07,24295,2020-06,49
T55604,2024-07-29,C2563,Smartphone,626.0,527.445927875622,cash,complete,Smartphone,330181.1508501394,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-07,24295,2020-12,43
T55606,2022-01-10,C4398,Headphones,1.0,528.3910851569777,creditcard,completed,Smartphone,528.3910851569777,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-01,24265,2020-05,20
T55610,2023-12-08,C1766,T,244.0,422.67793192566137,cash,not specified,Tablet,103133.41538986137,High,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-12,24288,2020-03,45
T55612,2023-08-03,C2994,Smartphone,919.0,373.179586820196,creditcard,completed,Smartphone,342952.04028776014,High,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-08,24284,2020-04,40
T55613,2020-04-03,C142,Headphones,6.0,510.2475547482331,paypal,failed,Smartphone,3061.4853284893984,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-04,24244,2020-04,0
T55616,2020-05-07,C352,Coffee Machine,9.0,597.46,paypal,pending,Coffee Machine,5377.14,Medium,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2020-05,24245,2020-05,0
T55617,2021-04-15,C2526,Tablet,5.0,519.1465190119866,paypal,complete,Tablet,2595.732595059933,Medium,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-04,24256,2021-04,0
T55621,2024-07-21,C304,Laptop,903.0,524.3963263783307,paypal,failed,Laptop,473529.88271963265,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-07,24295,2023-11,8
T55622,2020-02-23,C2516,Laptop,182.0,524.3963263783307,cash,pending,Laptop,95440.13140085619,High,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2020-02,24242,2020-02,0
T55625,2022-04-05,C3075,Coffee Machine,130.0,296.900016755754,paypal,pending,Coffee Machine,38597.00217824802,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2022-04,24268,2021-05,11
T55627,2023-09-09,C4499,Headphones,1.0,528.3910851569777,creditcard,completed,Smartphone,528.3910851569777,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-09,24285,2020-04,41
T55630,2021-01-31,C2748,Tablet,772.0,519.1465190119866,paypal,not specified,Tablet,400781.11267725367,High,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-01,24253,2020-05,8
T55631,2024-04-01,C2353,Smartphone,1.0,71.40179887786422,cash,completed,Smartphone,71.40179887786422,Low,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-04,24292,2022-03,25
T55635,2022-06-21,C1475,Laptop,689.0,524.3963263783307,cash,pending,Laptop,361309.0688746699,High,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-06,24270,2020-08,22
T55636,2021-08-29,C940,L,8.0,516.3439865931305,paypal,completed,Laptop,4130.751892745044,Medium,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-08,24260,2020-09,11
T55638,2023-02-24,C4553,Laptop,7.0,524.3963263783307,creditcard,complete,Laptop,3670.774284648315,Medium,Friday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-02,24278,2020-07,31
T55644,2021-02-09,C2445,Tablet,8.0,519.1465190119866,creditcard,not specified,Tablet,4153.172152095893,Medium,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-02,24254,2021-02,0
T55645,2025-01-24,C4386,Coffee Machine,1.0,520.8493387401068,paypal,pending,Coffee Machine,520.8493387401068,Low,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2025-01,24301,2020-05,56
T55649,2020-10-16,C4725,Headphones,1.0,528.3910851569777,creditcard,failed,Smartphone,528.3910851569777,Low,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-10,24250,2020-10,0
T55651,2024-07-29,C1454,Coffee Machine,939.0,520.8493387401068,paypal,completed,Coffee Machine,489077.5290769602,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2024-07,24295,2020-03,52
T55657,2023-04-23,C2021,Laptop,3.0,524.3963263783307,creditcard,completed,Laptop,1573.1889791349922,Medium,Sunday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2023-04,24280,2020-04,36
T55660,2024-02-27,C1321,Laptop,2.0,524.3963263783307,paypal,failed,Laptop,1048.7926527566615,Medium,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-02,24290,2020-01,49
T55661,2021-02-25,C2197,Smartphone,4.0,917.0837240460196,creditcard,not specified,Smartphone,3668.3348961840784,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-02,24254,2020-04,10
T55663,2023-05-10,C4779,Smartphone,3.0,385.3327011565927,paypal,pending,Smartphone,1155.998103469778,Medium,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-05,24281,2021-11,18
T55667,2025-01-24,C1785,Tablet,1.0,519.1465190119866,paypal,completed,Tablet,519.1465190119866,Low,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2025-01,24301,2021-12,37
T55670,2022-12-08,C1634,Laptop,1.0,524.3963263783307,creditcard,pending,Laptop,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-12,24276,2020-05,31
T55671,2022-04-22,C2034,Coffee Machine,9.0,767.0279730666729,creditcard,not specified,Coffee Machine,6903.2517576000555,High,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2022-04,24268,2021-10,6
T55672,2024-04-11,C750,Laptop,1.0,524.3963263783307,paypal,not specified,Laptop,524.3963263783307,Low,Thursday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2024-04,24292,2020-07,45
T55673,2020-02-16,C3749,Coffee Machine,180.0,520.8493387401068,paypal,complete,Coffee Machine,93752.88097321922,High,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2020-02,24242,2020-02,0
T55676,2020-01-06,C1787,He,1.0,477.4561227180886,paypal,completed,Headphones,477.4561227180886,Low,Monday,John,Branch B,Vienna,Austria,48.2082,16.3738,2020-01,24241,2020-01,0
T55677,2021-08-02,C3857,Lapto,953.0,428.0214793116061,cash,failed,Laptop,407904.4697839606,High,Monday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-08,24260,2020-01,19
T55678,2024-06-21,C2392,Tablet,2.0,437.6578430391597,paypal,completed,Tablet,875.3156860783193,Medium,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2020-03,51
T55681,2023-04-08,C2749,Coff,701.0,547.9356998316131,creditcard,pending,Coffee Machine,384102.92558196076,High,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2023-04,24280,2020-12,28
T55682,2021-07-11,C067,Smartphone,1.0,341.28,creditcard,not specified,Smartphone,341.28,Low,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2020-11,8
T55683,2021-06-08,C3436,Headphones,1.0,456.901669334931,cash,completed,Smartphone,456.901669334931,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-06,24258,2021-02,4
T55686,2020-09-16,C4740,Headphones,1.0,528.3910851569777,creditcard,pending,Smartphone,528.3910851569777,Low,Wednesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-09,24249,2020-09,0
T55696,2024-09-29,C987,Smartphone,1.0,791.5953580224246,paypal,complete,Smartphone,791.5953580224246,Medium,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-09,24297,2020-01,56
T55704,2020-06-21,C4745,Ta,4.0,539.967631372784,creditcard,complete,Tablet,2159.870525491136,Medium,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-06,24246,2020-03,3
T55712,2021-04-26,C3366,Coffee Machine,1.0,349.21148371183773,creditcard,pending,Coffee Machine,349.21148371183773,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2021-04,24256,2021-02,2
T55716,2024-09-10,C3666,Smartphone,1.0,527.445927875622,paypal,completed,Smartphone,527.445927875622,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-09,24297,2020-01,56
T55719,2021-05-24,C4173,Co,548.0,388.12392819174073,cash,completed,Coffee Machine,212691.91264907393,High,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2021-05,24257,2020-03,14
T55725,2021-02-20,C4532,Laptop,269.0,524.3963263783307,paypal,completed,Laptop,141062.61179577096,High,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-02,24254,2020-11,3
T55729,2022-04-02,C2195,Laptop,10.0,524.3963263783307,paypal,completed,Laptop,5243.963263783307,Medium,Saturday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-04,24268,2022-04,0
T55733,2021-01-19,C3132,Laptop,1.0,392.768201428949,cash,completed,Laptop,392.768201428949,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-01,24253,2020-02,11
T55735,2022-12-03,C2729,Headphone,9.0,478.103073947093,paypal,completed,Smartphone,4302.927665523837,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-12,24276,2020-06,30
T55737,2021-08-25,C2373,Laptop,401.0,524.3963263783307,creditcard,not specified,Laptop,210282.92687771062,High,Wednesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2021-08,24260,2020-01,19
T55738,2023-03-24,C161,Sm,9.0,564.6556495963677,creditcard,failed,Smartphone,5081.900846367309,Medium,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-03,24279,2022-02,13
T55742,2025-01-16,C301,Tablet,1.0,107.71,paypal,pending,Tablet,107.71,Low,Thursday,Michael,Branch C,Paris,France,48.8566,2.3522,2025-01,24301,2020-01,60
T55746,2024-05-21,C2370,Headphones,6.0,528.3910851569777,paypal,completed,Smartphone,3170.3465109418667,Medium,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-05,24293,2021-08,33
T55751,2021-05-22,C2613,Headphones,953.0,451.3433414207356,creditcard,not specified,Smartphone,430130.204373961,High,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-05,24257,2021-05,0
T55754,2023-09-10,C2587,Smartphone,466.0,527.445927875622,cash,complete,Smartphone,245789.80239003987,High,Sunday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-09,24285,2020-03,42
T55756,2023-02-14,C2521,Tablet,1.0,519.1465190119866,paypal,failed,Tablet,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2023-02,24278,2021-08,18
T55765,2020-06-29,C1539,Coffee Machine,1.0,520.8493387401068,creditcard,not specified,Coffee Machine,520.8493387401068,Low,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2020-06,24246,2020-06,0
T55767,2025-01-09,C2506,Coffee Machine,446.0,520.8493387401068,paypal,complete,Coffee Machine,232298.8050780876,High,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2025-01,24301,2021-08,41
T55770,2021-08-14,C1413,Tablet,1.0,519.1465190119866,cash,complete,Tablet,519.1465190119866,Low,Saturday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-08,24260,2020-11,9
T55772,2023-10-07,C4199,Coffee Machine,1.0,520.8493387401068,paypal,failed,Coffee Machine,520.8493387401068,Low,Saturday,John,Branch B,Berlin,Germany,52.52,13.405,2023-10,24286,2020-04,42
T55773,2024-03-18,C3631,Smartpho,364.0,714.8999768530557,paypal,completed,Smartphone,260223.59157451228,High,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-03,24291,2023-04,11
T55777,2024-10-29,C2427,Tablet,1.0,519.1465190119866,paypal,complete,Tablet,519.1465190119866,Low,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-10,24298,2020-01,57
T55780,2022-01-25,C3252,Laptop,1.0,417.8755383016186,paypal,not specified,Laptop,417.8755383016186,Low,Tuesday,Anna,Branch A,Prague,Czechia,50.0755,14.4378,2022-01,24265,2020-10,15
T55783,2020-12-19,C2026,Headphones,3.0,528.3910851569777,cash,not specified,Smartphone,1585.1732554709333,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-12,24252,2020-12,0
T55788,2024-05-18,C4961,Headphones,1.0,528.3910851569777,cash,failed,Smartphone,528.3910851569777,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2024-05,24293,2021-12,29
T55789,2020-03-21,C3790,Smartphone,8.0,527.445927875622,creditcard,failed,Smartphone,4219.567423004976,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-03,24243,2020-03,0
T55794,2020-01-17,C272,Tablet,296.0,519.1465190119866,paypal,not specified,Tablet,153667.36962754803,High,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-01,24241,2020-01,0
T55798,2022-01-01,C2090,Smartphone,8.0,527.445927875622,creditcard,not specified,Smartphone,4219.567423004976,Medium,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-01,24265,2020-02,23
T55808,2024-02-04,C3609,Coffee Machine,1.0,520.8493387401068,paypal,failed,Coffee Machine,520.8493387401068,Low,Sunday,John,Branch B,Berlin,Germany,52.52,13.405,2024-02,24290,2020-10,40
T55810,2022-10-17,C259,Coffee Machine,8.0,653.4388553667086,paypal,not specified,Coffee Machine,5227.510842933669,Medium,Monday,John,Branch B,Berlin,Germany,52.52,13.405,2022-10,24274,2021-08,14
T55814,2021-07-12,C4375,Smartphone,5.0,527.445927875622,paypal,not specified,Smartphone,2637.2296393781103,Medium,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-07,24259,2021-06,1
T55815,2021-11-19,C3865,Headphones,765.0,528.3910851569777,creditcard,pending,Smartphone,404219.18014508794,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-11,24263,2020-01,22
T55817,2020-12-25,C816,Smartphone,433.0,189.74804541193905,creditcard,pending,Smartphone,82160.90366336961,High,Friday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-12,24252,2020-12,0
T55828,2020-02-05,C3310,Coffee Machine,629.0,520.8493387401068,cash,pending,Coffee Machine,327614.23406752717,High,Wednesday,John,Branch B,Berlin,Germany,52.52,13.405,2020-02,24242,2020-02,0
T55829,2021-06-21,C4455,Tablet,1.0,519.1465190119866,paypal,failed,Tablet,519.1465190119866,Low,Monday,Michael,Branch C,Paris,France,48.8566,2.3522,2021-06,24258,2020-12,6
T55832,2021-08-24,C624,Headphones,1.0,331.0904999130758,paypal,pending,Smartphone,331.0904999130758,Low,Tuesday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2021-08,24260,2021-03,5
T55842,2020-07-02,C3425,Headphones,2.0,528.3910851569777,paypal,failed,Smartphone,1056.7821703139555,Medium,Thursday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2020-07,24247,2020-04,3
T55843,2020-08-14,C073,Tablet,1.0,519.1465190119866,paypal,pending,Tablet,519.1465190119866,Low,Friday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-08,24248,2020-01,7
T55845,2024-10-04,C3801,Coffee Machine,10.0,257.5420035211994,creditcard,completed,Coffee Machine,2575.4200352119938,Medium,Friday,John,Branch B,Berlin,Germany,52.52,13.405,2024-10,24298,2020-08,50
T55850,2020-06-07,C1545,Tablet,1.0,519.1465190119866,creditcard,failed,Tablet,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2020-06,24246,2020-06,0
T55851,2024-07-16,C3114,Coffee Machine,973.0,520.8493387401068,creditcard,failed,Coffee Machine,506786.40659412387,High,Tuesday,John,Branch B,Berlin,Germany,52.52,13.405,2024-07,24295,2022-03,28
T55854,2024-11-19,C1693,Tablet,222.0,519.1465190119866,creditcard,completed,Tablet,115250.52722066102,High,Tuesday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-11,24299,2020-02,57
T55856,2022-08-13,C1644,Headphones,1.0,528.3910851569777,paypal,failed,Smartphone,528.3910851569777,Low,Saturday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2022-08,24272,2021-07,13
T55860,2023-10-02,C1285,Headphones,6.0,528.3910851569777,creditcard,not specified,Smartphone,3170.3465109418667,Medium,Monday,Anna,Branch A,Warsaw,Poland,52.2297,21.0122,2023-10,24286,2021-11,23
T55863,2024-06-09,C4611,Tablet,1.0,519.1465190119866,creditcard,pending,Tablet,519.1465190119866,Low,Sunday,Michael,Branch C,Paris,France,48.8566,2.3522,2024-06,24294,2021-08,34
T55874,2020-07-16,C4467,Coffee Machine,1.0,520.8493387401068,cash,not specified,Coffee Machine,520.8493387401068,Low,Thursday,John,Branch B,Berlin,Germany,52.52,13.405,2020-07,24247,2020-07,0
