transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,branch,city,country,region,department,manager,lat,lon,value_tier
T42708,2022-01-25,C1348,Coffee Machine,6.0,686.9497727448551,PayPal ,completed,4121.69863646913,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T39382,2022-01-25,C2136,Laptop,,,creditcard,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T13462,2022-01-25,C4485,Tablet,8.0,444.3556310441776,PayPal,completed,3554.8450483534207,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T24260,2022-01-25,C1689,Tablet,138.0,585.9913679158093,pay pal,Completed,80866.80877238169,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T22082,2022-01-25,,Tablet,619.0,,credit card,,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T26320,2022-01-25,C4665,Smartphone,-4.0,233.8509183713896,creditcard,,-935.4036734855584,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T32086,2022-01-25,C1297,Tablet,-2.0,147.79016263007986,PayPal ,Pending,-295.5803252601597,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T37010,2022-01-25,C3411,Headphones,626.0,506.913443814488,pay pal,,317327.8158278695,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T8205,2022-01-26,C1872,Headphones,1.0,,credit card,completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
,2022-01-26,C4753,Laptop,480.0,558.7481358840021,Cash,completed,268199.105224321,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T49194,2022-01-26,C3863,Tablet,423.0,322.9397166300377,PayPal ,Failed,136603.50013450594,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T78207,2022-01-26,C4877,Coffee Machine,311.0,376.3738063821533,credit card,,117052.25378484967,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T0358,2022-01-26,C215,Headphones,481.0,505.1016560358623,Cash,complete,242953.89655324977,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T15861,2022-01-26,C3491,Tablet,700.0,569.3509514218724,credit card,Failed,398545.6659953107,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T71422,2022-01-26,C4070,Coffee Machine,2.0,,creditcard,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
,2022-01-26,C4753,Laptop,480.0,558.7481358840021,Cash,completed,268199.105224321,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T19580,2022-01-26,C4781,Headphones,4.0,,Credit Card,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T86341,2022-01-26,C1379,Headphones,403.0,435.95785330362185,credit card,,175691.01488135962,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T51686,2022-01-26,C563,Coffee Machine,9.0,206.47765966596236,Credit Card,,1858.2989369936613,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T18732,2022-01-26,C4846,Smartphone,349.0,742.8512440908494,Cash,completed,259255.08418770644,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T92443,2022-01-26,C2788,Tablet,10.0,283.46020408637185,Credit Card,completed,2834.6020408637187,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T26537,2022-01-26,C3824,Tablet,159.0,225.1342326344187,creditcard,Completed,35796.34298887257,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T69570,2022-01-26,C4905,Coffee Machine,3.0,316.076280975912,Credit Card,completed,948.2288429277361,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T11568,2022-01-26,C4516,Smartphone,398.0,424.9226014580046,Credit Card,complete,169119.19538028582,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T73347,2022-01-27,C4193,Laptop,6.0,777.4781813314853,PayPal ,Pending,4664.869087988912,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T12876,2022-01-27,C2874,Tablet,448.0,81.75066838998828,PayPal,,36624.29943871475,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T70199,2022-01-27,C1881,Laptop,494.0,279.1118930996138,Credit Card,Pending,137881.27519120922,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T16014,2022-01-27,C3860,Smartphone,407.0,261.7105672087376,Credit Card,complete,106516.2008539562,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T43529,2022-01-27,C4092,Tablet,545.0,427.91816996060936,Cash,completed,233215.40262853212,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T17543,2022-01-27,C2264,Tablet,1.0,691.6399771288795,credit card,Pending,691.6399771288795,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T52372,2022-01-27,C1590,Coffee Machine,332.0,857.1113763943438,Cash,Pending,284560.97696292214,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T2638,2022-01-27,C1560,Coffee Machine,-9.0,416.9034907433552,Credit Card,Completed,-3752.1314166901966,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T0886,2022-01-27,C4872,Tablet,1.0,924.659632181763,PayPal ,completed,924.659632181763,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T55497,2022-01-27,C3929,Tablet,3.0,,Cash,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T84523,2022-01-27,C058,Tablet,8.0,,credit card,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T6667,2022-01-27,C4764,Coffee Machine,-3.0,488.83,creditcard,completed,-1466.49,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T36851,2022-01-27,C2583,Laptop,395.0,,creditcard,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T26366,2022-01-27,C1039,Tablet,6.0,,pay pal,,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T75435,2022-01-27,C2862,Smartphone,662.0,605.7305790637062,PayPal,,400993.64334017347,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T77210,2022-01-27,C3560,Laptop,-3.0,,Cash,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T3848,2022-01-27,C4719,Headphones,9.0,623.9195975430305,Cash,completed,5615.276377887274,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T7799,2022-01-27,C2158,Coffee Machine,428.0,,PayPal,complete,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T97547,2022-01-27,C2315,Smartphone,,471.38238780052177,credit card,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T10081,2022-01-27,,Tablet,6.0,,pay pal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T56302,2022-01-27,C4998,Headphones,862.0,129.43730930476988,credit card,Failed,111574.96062071164,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T32671,2022-01-27,C4409,Headphones,862.0,,Credit Card,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T26151,2022-01-27,C3555,Tablet,-1.0,816.9245268716656,creditcard,complete,-816.9245268716656,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T66146,2022-01-27,C4060,Headphones,566.0,241.35735997180413,Cash,Completed,136608.26574404113,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T33364,2022-01-27,C2419,Headphones,192.0,,PayPal,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T76060,2022-01-27,C3508,Headphones,-7.0,,Cash,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T14695,2022-01-27,C3154,Smartphone,5.0,675.41,PayPal,Completed,3377.0499999999997,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T87000,2022-01-28,C4455,Coffee Machine,115.0,653.771763550913,credit card,Pending,75183.75280835498,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T42312,2022-01-28,C664,Coffee Machine,-6.0,508.02225875405287,Cash,Pending,-3048.133552524317,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T28269,2022-01-28,C4347,Coffee Machine,782.0,83.78726854105909,Cash,,65521.64399910821,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T99525,2022-01-28,C776,Coffee Machine,205.0,280.0904168879331,Cash,completed,57418.53546202628,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T79079,2022-01-28,C971,Tablet,2.0,570.2331813163446,creditcard,completed,1140.4663626326892,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T25039,2022-01-28,C3098,Coffee Machine,-3.0,567.4674092157662,credit card,,-1702.4022276472988,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T94867,2022-01-28,,Smartphone,326.0,708.9186875302244,creditcard,completed,231107.49213485315,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T2451,2022-01-28,C2838,Laptop,9.0,,PayPal,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T56155,2022-01-28,C2768,Smartphone,695.0,,PayPal,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T61818,2022-01-28,C2367,Laptop,457.0,,credit card,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T62819,2022-01-28,C2315,Laptop,-6.0,,creditcard,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
,2022-01-28,C2201,Laptop,-5.0,713.4828828610874,credit card,Pending,-3567.4144143054373,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T99691,2022-01-28,C3326,Tablet,950.0,621.6908552413163,PayPal,Failed,590606.3124792505,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T90170,2022-01-28,C3578,Tablet,858.0,61.06166790308407,creditcard,Completed,52390.911060846134,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T14065,2022-01-29,C4308,Smartphone,924.0,90.68117244900694,pay pal,Pending,83789.4033428824,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T26751,2022-01-29,,Laptop,858.0,,creditcard,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T49281,2022-01-29,C1374,Smartphone,435.0,,pay pal,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
,2022-01-29,C4716,Tablet,-9.0,,pay pal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T6063,2022-01-29,C1268,Tablet,-8.0,,creditcard,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T91350,2022-01-29,C686,Smartphone,585.0,153.39761121010162,Cash,Pending,89737.60255790944,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T31679,2022-01-29,C4875,Smartphone,-5.0,,PayPal ,Pending,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T80041,2022-01-29,C2278,Laptop,618.0,69.96678895857588,PayPal ,,43239.47557639989,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T59106,2022-01-29,C2805,Tablet,202.0,,PayPal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T38761,2022-01-29,C3943,Tablet,567.0,,pay pal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T94126,2022-01-29,C1345,Headphones,2.0,532.4486858213564,PayPal ,Pending,1064.8973716427129,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T37488,2022-01-29,C3336,Headphones,3.0,411.4061642161709,pay pal,complete,1234.2184926485127,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T47036,2022-01-29,C210,Coffee Machine,3.0,56.15971944068031,pay pal,Failed,168.47915832204094,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T56360,2022-01-29,C1492,Laptop,-4.0,499.55,Cash,Completed,-1998.2,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T63724,2022-01-29,C4143,Headphones,804.0,,PayPal ,,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
,2022-01-29,C135,Coffee Machine,731.0,618.4047202233743,PayPal,completed,452053.8504832866,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T20645,2022-01-29,C1122,Tablet,536.0,746.2568856933773,PayPal ,Completed,399993.6907316502,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T88628,2022-01-29,C2910,Headphones,170.0,735.7967777119638,pay pal,Completed,125085.45221103386,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T26719,2022-01-29,C2519,Smartphone,331.0,,Credit Card,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T64439,2022-01-29,C968,Tablet,-10.0,,PayPal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T69502,2022-01-29,C1000,Tablet,3.0,774.6845925781746,pay pal,Pending,2324.053777734524,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T86254,2022-01-30,C457,Coffee Machine,3.0,305.0294286498214,Credit Card,Completed,915.0882859494642,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T46130,2022-01-30,C4533,Headphones,9.0,146.3209879912646,creditcard,complete,1316.8888919213814,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T39583,2022-01-30,C1721,Smartphone,255.0,,Cash,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T29127,2022-01-30,C965,Smartphone,8.0,,Cash,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T32748,2022-01-30,C4367,Tablet,-8.0,106.67385956471378,creditcard,completed,-853.3908765177102,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T65058,2022-01-30,C2314,Smartphone,696.0,,creditcard,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T72328,2022-01-30,C2967,Smartphone,700.0,81.19762632921584,PayPal,completed,56838.338430451084,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T73126,2022-01-30,C2752,Tablet,-6.0,,PayPal ,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T41385,2022-01-30,C1991,Headphones,410.0,,Credit Card,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T95635,2022-01-30,C321,Headphones,,462.0097393978584,Credit Card,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T97124,2022-01-31,C194,Smartphone,671.0,,creditcard,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T62926,2022-01-31,C839,Laptop,274.0,,pay pal,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T68274,2022-01-31,C2968,Headphones,-6.0,705.9149887969147,PayPal ,complete,-4235.489932781488,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T99593,2022-01-31,C1615,Tablet,-9.0,,PayPal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T73048,2022-01-31,C1512,Tablet,611.0,95.04442116210748,PayPal ,Failed,58072.14133004767,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T91413,2022-01-31,C1179,Headphones,-6.0,,PayPal,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T14188,2022-01-31,C4646,Laptop,-9.0,963.0822600212978,credit card,completed,-8667.74034019168,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T23541,2022-01-31,C696,Laptop,-4.0,192.14666231989716,Cash,Pending,-768.5866492795886,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T12045,2022-01-31,C759,Tablet,6.0,195.88597267675587,Credit Card,complete,1175.3158360605353,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T46802,2022-01-31,C4511,Laptop,-3.0,,creditcard,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T73479,2022-01-31,C3532,Headphones,-10.0,221.6030291368727,PayPal ,Failed,-2216.030291368727,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T67603,2022-01-31,C2093,Smartphone,1.0,,credit card,Pending,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T61137,2022-01-31,C911,Coffee Machine,-7.0,879.1836747566861,Credit Card,Failed,-6154.285723296803,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T94230,2022-01-31,C4495,Tablet,-8.0,805.5099394085046,pay pal,Pending,-6444.079515268037,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T42042,2022-01-31,C2625,Coffee Machine,-6.0,253.4959342068239,creditcard,complete,-1520.9756052409434,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T91353,2022-01-31,C4679,Smartphone,9.0,,Cash,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T12500,2022-01-31,C2631,Smartphone,572.0,,creditcard,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T92896,2022-01-31,C4351,Smartphone,9.0,846.8887771135516,creditcard,Failed,7621.998994021964,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T32868,2022-01-31,C174,Laptop,10.0,,Cash,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T79696,2022-02-01,C1671,Laptop,-1.0,812.6471242074155,credit card,completed,-812.6471242074155,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T88821,2022-02-01,C3275,Smartphone,-1.0,984.2126648376784,credit card,Pending,-984.2126648376784,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T85637,2022-02-01,C699,Laptop,4.0,219.27,pay pal,Completed,877.08,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
T26046,2022-02-01,C1196,Smartphone,-10.0,,Cash,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T68906,2022-02-01,C1998,Tablet,5.0,,Cash,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T42935,2022-02-01,C3461,Coffee Machine,828.0,199.5640446182731,PayPal,,165239.02894393014,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T93725,2022-02-01,C4270,Coffee Machine,-10.0,582.4476451653716,PayPal ,complete,-5824.476451653716,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T32390,2022-02-01,,Laptop,10.0,743.0916116096053,PayPal ,,7430.916116096052,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T35694,2022-02-01,C2901,Smartphone,-10.0,,creditcard,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T25741,2022-02-01,C2763,Tablet,283.0,938.391109922146,Credit Card,Completed,265564.6841079673,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T77381,2022-02-01,C1074,Headphones,935.0,566.6554052761926,PayPal ,Pending,529822.8039332401,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T12619,2022-02-01,C036,Coffee Machine,-1.0,303.1455547164595,credit card,Completed,-303.1455547164595,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T96542,2022-02-01,C167,Headphones,-2.0,697.2662306676901,credit card,complete,-1394.5324613353803,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T80522,2022-02-01,C173,Smartphone,-9.0,484.2573779650994,creditcard,completed,-4358.316401685895,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T73401,2022-02-01,C4977,Laptop,10.0,143.44748555377976,creditcard,Failed,1434.4748555377976,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T1182,2022-02-01,C1619,Tablet,,504.1527029097964,pay pal,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T62536,2022-02-01,C4989,Tablet,177.0,,pay pal,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T85535,2022-02-01,C2602,Coffee Machine,-10.0,,PayPal,completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T70670,2022-02-02,C4408,Headphones,6.0,,pay pal,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T45523,2022-02-02,C3911,Coffee Machine,297.0,,Credit Card,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T83294,2022-02-02,C4474,Tablet,688.0,844.887569111452,Cash,Completed,581282.6475486789,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
,2022-02-02,C700,Laptop,227.0,931.01,Credit Card,completed,211339.27,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2022-02-02,C1946,Coffee Machine,497.0,,pay pal,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T71302,2022-02-02,C390,Headphones,,,pay pal,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T49887,2022-02-02,C4630,Tablet,9.0,851.9583426960401,credit card,Pending,7667.62508426436,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T31531,2022-02-02,C4005,Coffee Machine,144.0,,PayPal ,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T15097,2022-02-02,C1381,Headphones,628.0,,PayPal ,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T53560,2022-02-02,C3887,Tablet,-10.0,708.7993383816037,PayPal,completed,-7087.993383816037,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T22030,2022-02-02,C3217,Coffee Machine,-1.0,958.0665601061496,Cash,Completed,-958.0665601061496,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
,2022-02-02,C1297,Headphones,6.0,,pay pal,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T81863,2022-02-02,C2546,Laptop,-7.0,956.9042428044472,Credit Card,,-6698.329699631131,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T17920,2022-02-02,C1753,Smartphone,671.0,473.214049616092,creditcard,,317526.6272923977,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T97912,2022-02-02,C2855,Tablet,6.0,158.62066376102177,PayPal,Failed,951.7239825661306,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T99373,2022-02-02,C1363,Tablet,10.0,900.3850763455584,Cash,Pending,9003.850763455584,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T6330,2022-02-02,C1055,Tablet,-10.0,193.79875415201093,PayPal,completed,-1937.9875415201093,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T15700,2022-02-02,C1423,Laptop,-9.0,247.4553491255924,PayPal ,,-2227.0981421303313,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T85369,2022-02-02,C1427,Laptop,998.0,,creditcard,Completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T36865,2022-02-02,,Headphones,7.0,557.9165977706491,pay pal,completed,3905.416184394544,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T48428,2022-02-02,C2602,Coffee Machine,-9.0,,pay pal,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T72742,2022-02-02,C2007,Smartphone,-10.0,548.964188636367,Cash,Completed,-5489.64188636367,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T70181,2022-02-02,C577,Smartphone,8.0,587.1218109364333,credit card,Failed,4696.974487491467,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T53077,2022-02-02,C509,Tablet,-2.0,672.0411730865587,PayPal,Pending,-1344.0823461731175,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T69013,2022-02-03,C3770,Smartphone,,668.2255540122396,PayPal,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T94401,2022-02-03,C1997,Headphones,752.0,368.2109008619567,Credit Card,Pending,276894.59744819143,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T4951,2022-02-03,C1930,Laptop,670.0,,Credit Card,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T63671,2022-02-03,C3841,Tablet,10.0,,Cash,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T19596,2022-02-03,C4315,Coffee Machine,163.0,,Cash,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T89223,2022-02-03,C1004,Coffee Machine,909.0,338.29827179777044,Credit Card,completed,307513.1290641733,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T23361,2022-02-03,C3153,Laptop,-2.0,829.7892293133651,credit card,,-1659.5784586267303,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T82043,2022-02-03,C1698,Smartphone,,,pay pal,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T30681,2022-02-03,C4134,Coffee Machine,-3.0,,credit card,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
