transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_amount,branch,city,country,region,department,manager,lat,lon,value_tier
T4042,2024-10-25,C3952,Smartphone,-5.0,234.2508377489575,PayPal,Completed,-1171.2541887447876,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T6097,2024-10-25,C3109,Tablet,479.0,,creditcard,,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T71911,2024-10-25,C3272,Tablet,7.0,663.3315288370634,Cash,complete,4643.320701859444,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T72266,2024-10-25,C2535,Coffee Machine,7.0,962.2622097300448,Credit Card,Pending,6735.835468110314,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T30328,2024-10-25,C3764,Laptop,-5.0,148.8615550969534,PayPal,,-744.307775484767,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T32987,2024-10-25,C1218,Tablet,1.0,,creditcard,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T38335,2024-10-25,C546,Smartphone,780.0,249.87076891087852,PayPal,completed,194899.19975048525,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T72165,2024-10-25,C1790,Headphones,1.0,325.0727300718018,Credit Card,,325.0727300718018,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T76206,2024-10-25,C1257,Headphones,497.0,716.0510679851154,Cash,Completed,355877.38078860234,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T29209,2024-10-26,C2347,Headphones,-5.0,257.1689841386926,PayPal,,-1285.844920693463,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T19822,2024-10-26,C133,Laptop,-10.0,368.85,PayPal,Pending,-3688.5,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T45296,2024-10-26,C4824,Laptop,9.0,98.1355434785795,Cash,,883.2198913072156,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Medium
T59834,2024-10-26,C2826,Smartphone,391.0,,pay pal,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T36594,2024-10-26,C1851,Tablet,-5.0,,PayPal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T63744,2024-10-26,C054,Laptop,,70.08,PayPal,Pending,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T83291,2024-10-26,C887,Tablet,,,pay pal,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T5728,2024-10-26,,Coffee Machine,289.0,471.5437175851911,credit card,Completed,136276.13438212022,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T49914,2024-10-26,C2456,Tablet,535.0,,PayPal ,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T31021,2024-10-26,,Coffee Machine,3.0,163.85342459497986,PayPal,,491.56027378493957,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T5728,2024-10-26,,Coffee Machine,289.0,471.5437175851911,credit card,Completed,136276.13438212022,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T5808,2024-10-26,C1171,Laptop,752.0,532.4700637460506,creditcard,Failed,400417.4879370301,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T23188,2024-10-26,C3249,Smartphone,-5.0,,creditcard,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T47437,2024-10-26,C4692,Laptop,909.0,114.18407692125804,PayPal,completed,103793.32592142356,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T14036,2024-10-26,C3064,Laptop,9.0,179.77958534179766,pay pal,Failed,1618.016268076179,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T9266,2024-10-26,C2229,Smartphone,4.0,,PayPal ,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T87948,2024-10-26,C3454,Coffee Machine,1.0,,Credit Card,complete,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T60857,2024-10-26,C2533,Laptop,927.0,,pay pal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T28581,2024-10-26,,Laptop,-1.0,,pay pal,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T41225,2024-10-26,C1389,Smartphone,466.0,413.1603170209531,creditcard,Pending,192532.70773176412,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
,2024-10-26,C947,Tablet,-10.0,318.2248214510496,PayPal ,Failed,-3182.248214510496,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T29750,2024-10-27,C746,Smartphone,542.0,973.4413888019014,Cash,Completed,527605.2327306306,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T66378,2024-10-27,C1324,Laptop,194.0,266.3252259006329,Credit Card,Failed,51667.09382472278,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T79300,2024-10-27,C979,Coffee Machine,372.0,,Cash,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T27413,2024-10-27,C4498,Tablet,,637.3795327896842,Credit Card,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T94544,2024-10-27,C901,Coffee Machine,-9.0,,Credit Card,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T54167,2024-10-27,C3586,Headphones,2.0,358.6359575003976,Cash,completed,717.2719150007952,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T49088,2024-10-27,C4974,Laptop,-7.0,,credit card,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
,2024-10-27,C3389,Headphones,8.0,,pay pal,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T69428,2024-10-27,C1998,Smartphone,831.0,178.02705546970805,creditcard,Completed,147940.4830953274,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
,2024-10-27,C2311,Coffee Machine,1.0,201.61777106436045,creditcard,Completed,201.61777106436045,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T76886,2024-10-27,C4573,Coffee Machine,834.0,226.99097510046124,creditcard,Pending,189310.47323378467,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T68878,2024-10-27,C2618,Headphones,-4.0,,pay pal,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T16904,2024-10-27,C3926,Tablet,2.0,709.4220775641595,PayPal ,completed,1418.844155128319,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T39717,2024-10-27,C1719,Coffee Machine,-4.0,98.57628246017778,PayPal ,complete,-394.3051298407111,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T39000,2024-10-27,C2495,Headphones,-7.0,,PayPal ,Completed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T4265,2024-10-27,C3457,Laptop,5.0,497.5448115596647,PayPal,Completed,2487.7240577983234,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T89660,2024-10-27,C3606,Tablet,345.0,,PayPal ,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T27626,2024-10-28,C4447,Tablet,3.0,,PayPal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T14253,2024-10-28,C1093,Laptop,594.0,,Cash,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T22441,2024-10-28,C4264,Laptop,9.0,,credit card,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T65081,2024-10-28,C627,Smartphone,10.0,254.29707477406876,pay pal,,2542.970747740688,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T2199,2024-10-28,C2928,Tablet,10.0,752.96,credit card,Failed,7529.6,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T11673,2024-10-28,C1380,Coffee Machine,2.0,,PayPal ,Failed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T20601,2024-10-28,C2514,Laptop,-4.0,,PayPal ,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T45336,2024-10-28,C4620,Coffee Machine,,145.80612358941192,PayPal ,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T22441,2024-10-28,C4264,Laptop,9.0,,credit card,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T39132,2024-10-28,C3849,Laptop,950.0,972.0637468211368,PayPal ,,923460.5594800799,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T15865,2024-10-28,C2445,Smartphone,4.0,865.4802133556918,Credit Card,,3461.9208534227673,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T62459,2024-10-28,,Smartphone,-6.0,,PayPal ,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T44277,2024-10-28,C4867,Laptop,-2.0,306.92909687988123,Credit Card,Pending,-613.8581937597625,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T55777,2024-10-29,C2427,Tablet,-9.0,,PayPal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T24677,2024-10-29,C851,Headphones,530.0,862.6496642176338,creditcard,Completed,457204.32203534595,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T10857,2024-10-29,C1031,Smartphone,1.0,672.6102308165651,credit card,,672.6102308165651,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Medium
T20918,2024-10-29,C3246,Laptop,692.0,434.698715928312,Credit Card,,300811.5114223919,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T44848,2024-10-29,C2605,Smartphone,612.0,,pay pal,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T70060,2024-10-29,C4615,Laptop,2.0,,creditcard,completed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
,2024-10-29,C162,Tablet,-6.0,,pay pal,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T10857,2024-10-29,C1031,Smartphone,1.0,672.6102308165651,credit card,,672.6102308165651,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Medium
T7655,2024-10-29,C515,Tablet,2.0,79.8539463342669,credit card,Failed,159.7078926685338,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T59127,2024-10-29,C1181,Headphones,7.0,,creditcard,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T87485,2024-10-29,C4138,Headphones,-3.0,91.0729838927191,credit card,completed,-273.2189516781573,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T44946,2024-10-29,C2618,Laptop,837.0,785.8575769358775,Cash,Completed,657762.7918953295,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T99440,2024-10-29,C868,Coffee Machine,849.0,674.0196502952354,Credit Card,Pending,572242.6831006549,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T39936,2024-10-29,C1939,Tablet,,394.4336290277584,Cash,Completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T53368,2024-10-30,C4181,Laptop,357.0,,Cash,Failed,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T24173,2024-10-30,C1942,Coffee Machine,5.0,,pay pal,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T61942,2024-10-30,C1160,Headphones,585.0,871.8412276549345,PayPal,Pending,510027.1181781367,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T97214,2024-10-30,C811,Laptop,320.0,816.1824979266805,PayPal,complete,261178.39933653775,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T79604,2024-10-30,C4193,Laptop,-3.0,761.0180444700858,creditcard,complete,-2283.0541334102572,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T76365,2024-10-30,C1352,Coffee Machine,798.0,,PayPal ,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T79569,2024-10-30,C3425,Smartphone,,445.4609657842186,credit card,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T61512,2024-10-30,C3038,Tablet,-10.0,,Credit Card,completed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T5902,2024-10-30,C1082,Headphones,-3.0,,PayPal,complete,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
,2024-10-30,C1834,Tablet,1.0,545.5618900232473,Cash,complete,545.5618900232473,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T34113,2024-10-30,C839,Tablet,-4.0,105.78733569597586,PayPal ,Failed,-423.1493427839034,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T57964,2024-10-30,C4289,Smartphone,263.0,532.9531308541327,pay pal,Pending,140166.6734146369,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T28131,2024-10-30,C3821,Tablet,10.0,,pay pal,Pending,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T73122,2024-10-30,C1133,Laptop,9.0,386.534997412985,creditcard,completed,3478.8149767168647,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T67443,2024-10-30,C1940,Headphones,-4.0,,pay pal,Failed,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T41215,2024-10-30,C4617,Laptop,1.0,55.11468426258179,creditcard,Completed,55.11468426258179,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T74499,2024-10-30,C2015,Laptop,-2.0,149.25000593392633,Credit Card,completed,-298.50001186785266,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T99930,2024-10-30,C3254,Smartphone,411.0,998.8642753883212,credit card,Completed,410533.2171846,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T17438,2024-10-30,C3750,Headphones,669.0,117.59,PayPal ,Completed,78667.71,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T99913,2024-10-30,C4376,Tablet,-6.0,404.11038662148,Cash,,-2424.66231972888,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
,2024-10-30,C2137,Headphones,746.0,,Credit Card,,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T41215,2024-10-30,C4617,Laptop,1.0,55.11468426258179,creditcard,Completed,55.11468426258179,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T27439,2024-10-31,C2542,Coffee Machine,-7.0,,pay pal,complete,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T89636,2024-10-31,C2062,Tablet,9.0,179.4069974091159,credit card,Completed,1614.6629766820429,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T31941,2024-10-31,C4308,Coffee Machine,776.0,189.55671607628528,credit card,Pending,147096.01167519737,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T2480,2024-10-31,C2623,Tablet,735.0,938.7191255207046,PayPal,Failed,689958.5572577178,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T72364,2024-10-31,C1703,Laptop,113.0,490.85778052880113,Cash,Completed,55466.92919975453,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2024-10-31,C4859,Smartphone,-3.0,122.17685398921658,creditcard,Completed,-366.53056196764976,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T78188,2024-10-31,C2598,Headphones,268.0,173.04948209809734,Cash,complete,46377.26120229009,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T45929,2024-10-31,C1545,Smartphone,9.0,187.80846328467416,creditcard,complete,1690.2761695620675,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T61589,2024-10-31,C4253,Smartphone,-5.0,,creditcard,,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T43485,2024-10-31,C3062,Coffee Machine,-4.0,411.24,Credit Card,complete,-1644.96,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T98875,2024-10-31,C1839,Tablet,-2.0,391.8780855628327,PayPal ,Pending,-783.7561711256654,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T87243,2024-10-31,C3914,Coffee Machine,5.0,712.7775405306586,creditcard,Pending,3563.8877026532928,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T9181,2024-10-31,C792,Tablet,553.0,,credit card,complete,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T48727,2024-10-31,C2812,Tablet,7.0,727.5057572480619,PayPal,completed,5092.540300736433,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T61022,2024-10-31,C3488,Laptop,318.0,79.86303525973483,Cash,complete,25396.445212595674,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
,2024-11-01,C3735,Smartphone,908.0,510.4048413297188,PayPal,complete,463447.5959273847,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T60100,2024-11-01,C1519,Tablet,-3.0,136.58288232975508,creditcard,,-409.74864698926524,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T57063,2024-11-01,C736,Laptop,5.0,455.5128505082803,Cash,complete,2277.5642525414014,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T10567,2024-11-01,C2660,Smartphone,277.0,338.2778750653832,pay pal,Failed,93702.97139311115,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T43036,2024-11-01,C3255,Tablet,3.0,247.2,Cash,Completed,741.5999999999999,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T62297,2024-11-01,C163,Headphones,-2.0,,creditcard,,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T20498,2024-11-01,C490,Headphones,4.0,69.75635751912841,PayPal,,279.02543007651366,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Medium
T84867,2024-11-01,C1936,Tablet,-8.0,803.4929163017632,PayPal ,,-6427.943330414106,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T79868,2024-11-01,C3348,Tablet,-3.0,915.1304195189308,credit card,completed,-2745.3912585567923,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T34906,2024-11-01,C3147,Headphones,-7.0,596.5312329403877,PayPal ,complete,-4175.718630582714,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T11208,2024-11-01,C4961,Smartphone,,,creditcard,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T14506,2024-11-01,C4208,Coffee Machine,207.0,,PayPal ,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T11307,2024-11-01,C4144,Laptop,845.0,138.3228104654413,pay pal,complete,116882.7748432979,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T55053,2024-11-01,C3047,Laptop,839.0,464.1835018808629,Credit Card,Pending,389449.95807804394,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T88192,2024-11-01,C2150,Smartphone,825.0,217.9179982138924,PayPal ,,179782.34852646122,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T17584,2024-11-01,C262,Laptop,2.0,763.993347361994,Cash,completed,1527.986694723988,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T76238,2024-11-01,C2943,Tablet,489.0,,Credit Card,Failed,,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T51908,2024-11-02,C4776,Tablet,399.0,291.17,PayPal ,,116176.83,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T22505,2024-11-02,C2309,Coffee Machine,-6.0,,PayPal ,,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T77856,2024-11-02,C1441,Smartphone,1.0,,credit card,completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T2823,2024-11-02,C4695,Smartphone,7.0,546.1040670603834,creditcard,Pending,3822.7284694226837,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T35837,2024-11-02,C2543,Laptop,877.0,533.0477646399568,Cash,Completed,467482.8895892421,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T55312,2024-11-02,C2582,Tablet,3.0,213.23609282803463,Credit Card,Failed,639.7082784841039,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Medium
T33181,2024-11-02,C900,Coffee Machine,6.0,378.53248669572616,PayPal,complete,2271.194920174357,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T96199,2024-11-02,C929,Laptop,633.0,933.205817158188,Credit Card,Pending,590719.282261133,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T93684,2024-11-02,C009,Laptop,788.0,579.3506216081154,creditcard,Completed,456528.28982719494,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T83408,2024-11-02,C3785,Coffee Machine,2.0,670.8772388341979,credit card,completed,1341.7544776683958,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
,2024-11-02,C3426,Coffee Machine,602.0,410.8422476692034,PayPal,complete,247327.03309686045,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T1829,2024-11-02,C4048,Smartphone,200.0,716.5798749546208,pay pal,Pending,143315.97499092415,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T83794,2024-11-02,C1990,Smartphone,444.0,907.5481261685268,Credit Card,complete,402951.3680188259,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,High
T64191,2024-11-02,C4358,Coffee Machine,-9.0,897.3978923628652,PayPal ,Completed,-8076.581031265787,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T64606,2024-11-02,C1359,Coffee Machine,-2.0,672.266642610556,Cash,complete,-1344.533285221112,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T88776,2024-11-02,C1955,Laptop,1.0,,PayPal ,complete,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T32910,2024-11-02,C2103,Tablet,7.0,575.6722381616095,PayPal,,4029.705667131266,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T64502,2024-11-02,C560,Laptop,5.0,351.03065581803764,Cash,complete,1755.1532790901883,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T32514,2024-11-02,C1594,Smartphone,9.0,,PayPal ,complete,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T0323,2024-11-02,C2361,Headphones,2.0,,Credit Card,Pending,,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,Low
T90798,2024-11-02,C466,Tablet,-7.0,69.46,Credit Card,,-486.21999999999997,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,Low
T7408,2024-11-03,C196,Tablet,6.0,292.34658667929654,Cash,Failed,1754.0795200757793,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T3435,2024-11-03,C1477,Coffee Machine,-6.0,,pay pal,Completed,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T28153,2024-11-03,C758,Laptop,10.0,620.9974977151375,Credit Card,Pending,6209.974977151374,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T50329,2024-11-03,C4690,Headphones,3.0,864.1397922377707,creditcard,completed,2592.419376713312,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T77804,2024-11-03,C667,Smartphone,1.0,679.4657217263926,PayPal,completed,679.4657217263926,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Medium
T29547,2024-11-03,C4685,Coffee Machine,-7.0,550.91,Credit Card,completed,-3856.37,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T54934,2024-11-03,C1720,Coffee Machine,1.0,429.4911189222871,Cash,Completed,429.4911189222871,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Medium
T1627,2024-11-03,,Smartphone,-2.0,715.7305676352762,PayPal ,Failed,-1431.4611352705524,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T59351,2024-11-03,C2852,Laptop,7.0,,pay pal,,,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,Low
T39176,2024-11-03,C2683,Coffee Machine,-5.0,,credit card,Pending,,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,Low
T83562,2024-11-03,C157,Coffee Machine,349.0,901.4810662869688,credit card,complete,314616.8921341521,Branch B,Berlin,Germany,Europe,Retail Banking,John,52.52,13.405,High
T9496,2024-11-03,C414,Smartphone,679.0,,Credit Card,Completed,,Branch A,Warsaw,Poland,Europe,Retail Banking,Anna,52.2297,21.0122,Low
T99096,2024-11-03,C848,Headphones,694.0,875.4236074101765,credit card,completed,607543.9835426625,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
T2383,2024-11-03,C3499,Laptop,568.0,635.6302662548472,Cash,Pending,361037.9912327532,Branch D,Prague,Czechia,Europe,Retail Banking,Elena,50.0755,14.4378,High
T10721,2024-11-03,C2649,Tablet,8.0,431.7248846914751,Credit Card,completed,3453.799077531801,Branch C,Paris,France,Europe,Retail Banking,Michael,48.8566,2.3522,High
T54415,2024-11-04,C4255,Headphones,712.0,615.7051781479522,Cash,Failed,438382.086841342,Branch E,Vienna,Austria,Europe,Retail Banking,Stefan,48.2082,16.3738,High
