Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T36162,,C4685,Smartphone,-4.0,-265.8961105052532,creditcard,
T36167,,C4066,Laptop,6.0,957.8344306543938,credit card,Completed
T36168,,C3982,Tablet,5.0,,PayPal,completed
T36170,,C4975,Headphones,145.0,-127.15596452423017,Cash,Completed
T36172,,C3750,Smartphone,384.0,,credit card,complete
T36173,,C3463,Headphones,-5.0,$703.07,PayPal ,Failed
T36176,,C4603,Smartphone,1.0,,PayPal ,Failed
T36178,,C3177,Tablet,2.0,581.4563737702111,PayPal,Completed
T36180,,,Headphones,-7.0,-361.94840490987497,pay pal,complete
T36181,,C412,Tablet,9.0,,PayPal,
T36182,,C4718,Laptop,4.0,-183.63559410731546,pay pal,Failed
T36185,,C3979,Tablet,2.0,,pay pal,Pending
T36187,,C2605,Laptop,-6.0,,creditcard,Failed
T36188,,C3906,Laptop,936.0,-978.2303592619958,Cash,complete
T36189,,,Headphones,-8.0,,PayPal ,complete
T36191,,C233,Headphones,3.0,420.02384846696225,credit card,Pending
T36192,,C2602,Coffee Machine,425.0,969.2033211673271,pay pal,
T36194,,C2685,Smartphone,-3.0,658.7686340713084,Cash,completed
,,C3272,Headphones,5.0,128.89561722130563,creditcard,Failed
T36196,,C1090,Laptop,462.0,222.37457691904478,credit card,Pending
T36197,,,Laptop,-10.0,,credit card,Completed
T36198,,C3115,Coffee Machine,10.0,,Cash,Failed
T36199,,C4191,Headphones,5.0,,PayPal ,
T36201,,C1759,Smartphone,455.0,,Credit Card,complete
T36203,,C2108,Tablet,-9.0,-698.1222282093823,PayPal,complete
T36205,,C041,Tablet,10.0,-896.6588003010304,PayPal,
T36206,,C190,Coffee Mach,-5.0,,PayPal ,Pending
T36207,,C2667,Tablet,953.0,$185.83,Credit Card,Completed
T36208,,C1403,Lapto,985.0,,PayPal,Completed
T36210,,C4426,Headphones,-7.0,-541.5816854254638,PayPal ,completed
T36211,,C3256,Smartphone,-2.0,-327.533051818711,Credit Card,
T36212,,C275,Laptop,649.0,-291.55622998502474,creditcard,Pending
T36213,,C2843,Headphones,,-268.29147691030926,creditcard,completed
T36216,,C1318,Laptop,8.0,,PayPal,Failed
T36217,,C3064,Smartphone,-2.0,$-731.69,Credit Card,Pending
T36219,,C4428,Smartphon,-2.0,,PayPal ,Completed
T36220,,C3503,Tablet,3.0,-542.4549472084634,Credit Card,complete
T36221,,C401,Smartphone,713.0,$334.65,creditcard,complete
T36222,,C2756,Laptop,-8.0,202.14054696764273,PayPal ,completed
T36223,,C2690,Lapto,963.0,-685.2960605091253,pay pal,Completed
T36224,,C3988,Tablet,-6.0,-893.367820167901,Cash,Pending
T36226,,,Tablet,3.0,$-171.75,Credit Card,Pending
T36227,,C3272,Headphones,8.0,,PayPal,Completed
T36228,,C1213,Coffee Machine,-6.0,$-622.54,creditcard,Completed
T36229,,C950,Headph,126.0,898.0023332381594,pay pal,Failed
T36230,,C1590,Tablet,978.0,982.6662578392226,Cash,completed
T36231,,,Laptop,6.0,-265.77483816546624,credit card,completed
T36232,,C2673,Headphones,5.0,$202.79,Credit Card,complete
,,C4860,Laptop,2.0,,PayPal ,Completed
T36234,,C4830,Laptop,751.0,,Cash,Completed
T36235,,C028,Headphones,373.0,335.9061643682282,Cash,complete
,,C1763,Laptop,-1.0,,PayPal,completed
T36242,,C3747,Tablet,7.0,-650.8898673033691,PayPal ,Failed
T36243,,C3847,Headphones,144.0,-563.9087009518897,PayPal,Pending
T36244,,,Tablet,-9.0,305.47181080339936,credit card,Failed
T36245,,C3774,Headphones,-6.0,783.8454455187364,PayPal,Completed
T36246,,C1611,Laptop,10.0,,credit card,
,,C3451,Coffee Machine,5.0,427.25623377019457,Credit Card,Failed
T36250,,C2959,Laptop,247.0,,pay pal,completed
T36251,,C303,Laptop,-5.0,-266.31920198420346,PayPal ,completed
T36252,,,Smartphone,3.0,,PayPal ,complete
T36253,,C1598,Coffee Machine,-8.0,260.5391588124481,Credit Card,
T36254,,C1513,Tablet,1.0,,PayPal ,completed
T36255,,C926,Coffee Machine,8.0,254.85425401738357,creditcard,completed
T36256,,C1891,Tablet,223.0,$199.07,Credit Card,Failed
T36257,,C4717,Headphones,-9.0,468.6537730812133,credit card,Completed
T36258,,C4791,Laptop,386.0,384.7548946929798,Cash,completed
,,C2594,Smartphone,868.0,-678.2976336787613,pay pal,Pending
T36260,,C354,S,-3.0,-878.7678508517035,PayPal,Pending
T36261,,C3796,Tablet,-5.0,722.0353378509237,creditcard,complete
,,C3061,Tablet,733.0,186.3440763446877,creditcard,
T36265,,C269,Smartphone,-7.0,-355.36418403049163,creditcard,
T36266,,C1752,Smartphone,-4.0,-253.81425016661888,pay pal,
T36267,,C593,Smartphone,839.0,243.25064146401266,PayPal,
T36270,,C1016,Tablet,5.0,,creditcard,complete
T36271,,C794,Lapt,748.0,-385.8436497811864,Cash,
T36272,,C2249,Smartphone,503.0,,pay pal,Completed
T36273,,C3665,Headphones,4.0,772.0988498955976,PayPal,completed
T36274,,C4769,Headphones,6.0,,Cash,complete
T36275,,C4468,Laptop,2.0,,credit card,
T36277,,C713,Tablet,-10.0,293.5242729473388,creditcard,complete
T36278,,C4908,Smartphone,2.0,,credit card,Pending
T36279,,C3109,Laptop,-7.0,159.7831500368018,PayPal,Completed
T36280,,C1207,Tablet,736.0,,pay pal,completed
T36281,,C3703,Headphones,-5.0,-658.5324744993795,creditcard,completed
T36283,,C075,Smartphone,2.0,-248.78495414580232,PayPal,Pending
T36284,,C3417,Coffee Machine,10.0,,Cash,
T36285,,C411,Smartphone,-9.0,-727.6701828575021,Credit Card,Completed
T36286,,C787,Smartphone,-6.0,438.57238724859684,PayPal ,complete
T36288,,C1868,Headphones,-6.0,513.5400236500594,PayPal,Completed
T36289,,C2548,Smartphone,-2.0,-136.89308994583166,creditcard,Failed
T36290,,C4476,Laptop,-3.0,,Credit Card,completed
T36291,,C2459,Laptop,853.0,,PayPal ,
T36292,,C4525,Tablet,577.0,997.4405215739803,pay pal,completed
T36294,,C3116,Smartphone,1.0,,PayPal,complete
,,C3490,Tablet,484.0,-239.76004132606988,Cash,Failed
T36297,,C3779,Laptop,-3.0,700.6689752630976,creditcard,completed
T36298,,C1688,Headphones,4.0,-980.1716491850403,Credit Card,Completed
T36299,,C4927,Smartphone,648.0,,credit card,completed
T36300,,C1413,Laptop,3.0,,PayPal ,completed
T36303,,C1661,Laptop,486.0,675.3438839795396,credit card,Failed
T36304,,C4163,Tablet,-10.0,905.1964988404205,Cash,Failed
T36305,,C044,Laptop,-2.0,523.5306937503701,Cash,
T36306,,C3401,Smartphone,6.0,-179.22660096668926,PayPal ,Completed
T36307,,C1982,He,-1.0,,Cash,complete
T36310,,C4797,Coffee Machine,8.0,326.2909188340259,Cash,completed
T36311,,C4366,Laptop,10.0,,creditcard,complete
T36312,,C2862,Head,-4.0,-174.98803315739212,PayPal,completed
,,C1276,La,9.0,$-823.37,Cash,
T36314,,C472,Smartphone,861.0,-582.8460272668545,pay pal,Pending
T36315,,C2416,Laptop,5.0,-221.52432676516764,PayPal ,completed
T36316,,C4362,Headphones,-5.0,$868.03,credit card,Pending
T36320,,,Smartphone,320.0,811.2696574253649,PayPal,
T36321,,C3854,Smartphone,292.0,507.00581296775636,Credit Card,Failed
T36322,,C1421,Tablet,1.0,,Credit Card,complete
T36323,,C2999,Laptop,10.0,-423.94848886743944,pay pal,Completed
,,C1907,Tablet,-1.0,,PayPal,Pending
T36326,,C1094,Headphones,112.0,291.88425809611687,credit card,Pending
T36327,,C4017,Headphones,-7.0,670.2091781911759,pay pal,Failed
T36330,,C3388,Headphones,8.0,,creditcard,
T36331,,,Tablet,3.0,-113.82481226805567,Cash,Completed
T36332,,C502,Tablet,132.0,-422.7914850254846,Credit Card,completed
T36333,,C3585,Laptop,,706.9889782191843,PayPal ,
T36335,,C3304,Tablet,3.0,-610.8615198640988,PayPal,complete
T36338,,C1746,Tablet,8.0,,credit card,
T36339,,C4367,Laptop,-6.0,,creditcard,
T36340,,C3052,Coffee Machine,232.0,,PayPal,Completed
T36341,,C3517,Headphones,635.0,-98.24242753533053,Credit Card,Failed
T36342,,C269,Headphones,3.0,501.1765568932373,Cash,complete
T36344,,C2328,Headphones,833.0,849.3218117504038,Cash,completed
T36346,,C621,Smartphone,883.0,,creditcard,complete
T36347,,C3718,Laptop,-6.0,,PayPal,
T36348,,C1832,Tablet,748.0,,creditcard,
T36349,,,Tablet,-4.0,,PayPal,Failed
T36350,,C1284,Headphones,4.0,-721.1427021087206,PayPal,Failed
T36351,,C2933,Smartphone,-10.0,499.50478815044124,creditcard,Pending
T36352,,C4577,Smartphone,353.0,,creditcard,Failed
T36353,,C2572,Smartphon,2.0,-991.2055950800933,credit card,Failed
T36354,,C1546,Lapt,8.0,139.17025208026223,creditcard,
T36355,,C2718,Headphones,272.0,320.7996051292402,PayPal ,Completed
T36357,,C3179,Smartphone,551.0,-727.113843277926,PayPal,complete
T36359,,C2151,Coffee Machine,-1.0,-515.4802683800383,Credit Card,Completed
T36361,,C4759,Coff,284.0,,creditcard,complete
T36362,,C3280,Smartphone,8.0,-871.6054937730321,Cash,completed
T36366,,C641,Coffee Machine,966.0,826.6773945929457,credit card,completed
T36368,,C2911,Laptop,-4.0,298.09776743139815,credit card,complete
T36371,,,Smartphone,-9.0,,Credit Card,Failed
T36372,,C1811,Smartphone,-7.0,,PayPal,completed
,,C487,Smartphone,-7.0,603.1075523780192,pay pal,completed
T36374,,C139,Tablet,5.0,,creditcard,Pending
T36376,,C858,Headphones,843.0,386.24310904748796,creditcard,Failed
,,C2962,Headphones,-5.0,882.0588421113691,credit card,Completed
T36379,,C4438,Coffee Ma,-8.0,-802.4547142755106,PayPal ,completed
T36380,,C4342,Smartphone,-7.0,441.70865510403434,Cash,Failed
T36381,,C3518,Laptop,1.0,,PayPal ,
T36382,,C1812,Tablet,827.0,$719.93,PayPal ,Failed
T36383,,C1626,Headphones,476.0,385.970384010226,credit card,completed
T36384,,C4897,Tablet,-4.0,439.46053304692117,credit card,complete
T36385,,C4695,Smartphone,2.0,$462.63,Credit Card,completed
T36388,,C4181,Coffee,-4.0,,Cash,Completed
,,C1178,Coffee Machine,,430.09121290070163,PayPal ,Completed
T36390,,C2541,Tablet,548.0,-889.0455882527549,PayPal,Pending
T36391,,C2834,Smartphone,8.0,771.7015621816929,PayPal ,Pending
T36392,,C2759,Lapto,-5.0,,PayPal ,Completed
T36393,,C1142,Smartphone,-6.0,$349.19,Cash,complete
T36394,,C2745,Headphones,-4.0,565.7706821450962,Credit Card,Pending
T36396,,C3288,Coffee Machine,320.0,-653.3755835034317,credit card,Pending
T36397,,C1291,Headphones,-4.0,296.53607535872703,PayPal,Pending
T36398,,C966,Smartphone,-2.0,915.1551629168267,PayPal,Pending
T36399,,C1243,Smartphone,5.0,-286.1593509291821,credit card,Completed
T36400,,C238,Smartphone,612.0,453.22309156408824,creditcard,Failed
T36401,,C2772,Tablet,6.0,-899.6774327040247,credit card,Failed
T36402,,C025,Coffee Machine,595.0,,pay pal,Completed
T36404,,C571,Coffee Machine,5.0,151.13401016746974,PayPal ,Failed
T36406,,C2281,Coffee Machine,2.0,,Cash,Pending
T36408,,C2941,Tablet,234.0,,pay pal,Completed
T36410,,C3365,Coffee Machine,7.0,,credit card,Failed
T36413,,C2544,Smartphone,3.0,-619.3842068638132,Cash,complete
T36414,,C103,Coffee Machine,199.0,$-360.71,Cash,complete
T36416,,C455,Smartphone,2.0,652.4927060143949,creditcard,completed
T36417,,C2375,Coffee Machine,526.0,538.7899207196974,PayPal ,completed
T36418,,C3284,Tablet,-10.0,-221.8008987474101,PayPal,Completed
T36420,,C3136,Headphones,-3.0,-235.1709075168111,pay pal,Completed
T36421,,C4956,Coffee Machine,-4.0,-169.36726913613677,credit card,completed
T36422,,C594,Laptop,-9.0,234.0689972783767,pay pal,Completed
T36423,,C729,Headphones,5.0,762.6651864561835,credit card,completed
T36424,,C2890,Headphones,8.0,51.6542641828136,PayPal,
T36425,,C2651,L,2.0,-189.47734546888978,creditcard,completed
T36426,,C3418,Smartphone,-9.0,155.12223953977775,Cash,Pending
T36427,,C178,Headphones,988.0,,credit card,completed
T36428,,C2118,Tablet,6.0,154.13239731354855,creditcard,complete
T36429,,C2245,Smartphone,-8.0,,PayPal ,Pending
T36432,,C2948,Tablet,5.0,,Credit Card,
T36433,,C2939,Headphones,-9.0,,pay pal,Failed
T36434,,C1361,Smartphone,4.0,,PayPal ,Pending
T36435,,C1326,Laptop,-10.0,,pay pal,completed
,,C1609,Smartphone,,-230.4964375912582,PayPal ,completed
T36441,,C3533,Lapt,439.0,388.4299101673659,creditcard,Pending
T36442,,C4021,Laptop,1.0,161.04912920398755,PayPal ,completed
T36443,,C4233,Tablet,724.0,,pay pal,Completed
T36444,,C3052,L,5.0,601.0084658245822,Credit Card,Failed
T36445,,C1293,Smartphone,7.0,913.6118974452793,Credit Card,Failed
T36447,,,Laptop,7.0,,pay pal,Completed
T36448,,C1853,Tablet,-6.0,877.8549380877803,Cash,complete
T36450,,C2546,Headphones,674.0,900.1827078409526,credit card,Failed
T36451,,C1107,Headphones,,$79.31,PayPal ,Pending
T36455,,C3945,Lapto,-2.0,409.37110956407486,pay pal,
T36457,,C2467,Smartphone,-5.0,-155.0851645135615,PayPal,Completed
,,C2386,Laptop,713.0,701.0295069303911,credit card,completed
T36460,,C1220,Smartphone,6.0,,Credit Card,Failed
T36461,,C441,Headphones,-7.0,,Cash,complete
T36463,,C1251,Smartphone,2.0,-231.47745741853066,Credit Card,Failed
T36465,,C1441,Smartphone,780.0,,PayPal,Completed
T36466,,C837,Smar,-9.0,431.8076483298966,Credit Card,Failed
T36467,,C4298,Headphones,567.0,,Credit Card,completed
T36470,,C3745,Smartphone,112.0,-983.395203844894,creditcard,complete
T36471,,C4570,Coffee Machine,9.0,,pay pal,
T36472,,C3606,Tablet,1.0,$571.96,Credit Card,
T36473,,C3562,Headphones,9.0,,Credit Card,Completed
T86506,,C3154,Smart,893.0,,Cash,complete
T36475,,C2464,Coffee Machine,,323.99433689723094,creditcard,Completed
T36477,,,Laptop,-4.0,-611.2916305794706,creditcard,
T36478,,C3583,Headphones,346.0,-628.9069716146978,credit card,Completed
T36479,,C2431,Tablet,-10.0,814.3173511276367,Credit Card,Failed
T36480,,C4892,Headphones,4.0,,PayPal,complete
T36482,,C154,Coffee Machine,1.0,,pay pal,complete
T36485,,C308,Headphones,421.0,-721.4910549536849,Credit Card,Failed
T36487,,C3191,Coffee Machine,120.0,685.5267820284029,creditcard,Failed
T36488,,C3872,Smartphone,8.0,-911.1493053475532,creditcard,Pending
T36489,,C3722,Tablet,516.0,527.3745771262904,PayPal ,Completed
T36490,,C4729,Coffee Machine,4.0,,credit card,Failed
,,C2187,Laptop,-8.0,,Credit Card,Completed
T36492,,C1211,Laptop,5.0,,PayPal,completed
T36493,,C2660,Smartphone,-3.0,,pay pal,completed
T36496,,,Smartphone,799.0,421.9923778211815,pay pal,Pending
T36497,,C1008,Coffee Machine,663.0,,pay pal,
T36498,,C496,Laptop,597.0,,Cash,completed
T36499,,C4631,Smartphone,705.0,,creditcard,Completed
T36501,,C2662,Headphones,7.0,,creditcard,completed
T36502,,C2533,Laptop,190.0,,PayPal ,Pending
T36503,,C1113,Smartphone,-6.0,-355.1031316534959,pay pal,Failed
T36504,,C923,Laptop,8.0,-727.1598278206081,credit card,Completed
T36505,,C3399,Headphones,-5.0,967.4055224942275,PayPal ,Pending
T36506,,C3411,Smartphone,-3.0,959.5298181335637,Credit Card,Completed
T36507,,C2066,Smartphone,-7.0,884.5169372204763,PayPal,completed
T36509,,C1134,Smartphone,9.0,215.3827160414482,credit card,
T36511,,C1453,Smartphone,6.0,-226.19407638859445,pay pal,complete
,,C712,Coffee Machine,,,pay pal,Failed
T36516,,C1716,Laptop,742.0,,creditcard,Completed
T36517,,C3837,Laptop,8.0,,PayPal ,Failed
T36518,,C299,Tablet,-10.0,,pay pal,Completed
T36520,,C2228,Coffee Machine,312.0,,credit card,Pending
T36521,,C2353,Coffee Machine,,625.8294572593387,PayPal ,Pending
T36523,,C4801,Smartphone,858.0,,PayPal ,complete
T36526,,C427,S,963.0,-177.0681361564208,creditcard,complete
T36527,,C4321,Coffee Machine,360.0,$634.50,pay pal,Failed
T36528,,C2035,Smartphone,-5.0,,Credit Card,Completed
T36530,,C4149,Tablet,284.0,$442.01,Credit Card,Failed
T36531,,C3076,Coffee Machine,1.0,-191.44601485290195,Cash,completed
T36532,,C3536,Headphones,6.0,,pay pal,
T36535,,C3960,T,10.0,,pay pal,complete
T36537,,C3950,Laptop,-2.0,807.2717685223597,creditcard,Failed
T36538,,C4365,Laptop,687.0,440.2855908762906,credit card,Failed
T36541,,C4514,Headphones,-7.0,-850.2796774677477,pay pal,Completed
T36542,,C572,Headphones,2.0,-471.54608868355683,Cash,Completed
T36544,,C1162,Coffee Machine,1.0,942.6195945555495,Cash,Failed
T36546,,C2317,Headphones,-2.0,591.790859432132,creditcard,Pending
,,C4626,Tablet,782.0,-670.4161511641719,PayPal ,Failed
,,,Coffee Machine,4.0,,Credit Card,
T36551,,C3766,Smartphone,-4.0,-108.09242714081745,Cash,
T36554,,C2441,Smartphone,3.0,,Credit Card,Failed
T36555,,C1868,Tablet,502.0,$346.40,creditcard,Failed
T36558,,C3905,Coffee Machine,6.0,,pay pal,Completed
T36559,,C912,Smartphone,-10.0,-110.52034553780811,creditcard,Pending
T36560,,C699,Headphon,-7.0,$-765.28,Cash,Failed
T36562,,C2505,Smart,1.0,-983.2722763268556,creditcard,completed
T36563,,C4228,Headphones,-2.0,,PayPal ,
T36564,,C1496,Laptop,6.0,51.02341871807663,pay pal,complete
T36565,,C3667,Smartphone,1.0,642.4479656682648,pay pal,
T36569,,C2425,Smartphone,-4.0,,PayPal ,
T36570,,C3172,Lapto,8.0,142.11105221700933,PayPal,
T36573,,C4057,Smartphone,-10.0,-957.3619903896924,PayPal ,Completed
T36574,,C243,Tablet,2.0,-299.10826868109325,pay pal,Pending
T36576,,C4034,Smartphone,5.0,342.4126963289064,Cash,Completed
T36577,,C2012,Tab,938.0,,PayPal,Failed
T36578,,C2392,Smartphone,-5.0,978.421343735503,Cash,complete
T36579,,C569,Tablet,751.0,-267.18438825730016,PayPal ,Completed
T36580,,C2513,Coffee Machine,988.0,,creditcard,Pending
T36581,,C2932,Tablet,1.0,,pay pal,complete
T36586,,C4759,Tablet,-6.0,-815.7533448941115,PayPal ,complete
T36588,,C3493,Coffee Machine,596.0,817.453393965572,credit card,
T36591,,C4652,Tablet,8.0,199.45211327286302,PayPal,complete
T36593,,C4963,Laptop,612.0,64.19226072341874,creditcard,Completed
T36595,,C1995,Smartphone,7.0,392.11803802205117,Cash,
T36596,,C230,Laptop,-4.0,872.6167231951949,PayPal,Failed
T36597,,C1611,Smartph,-10.0,-758.9739606581832,PayPal ,complete
T36598,,C4946,Headphones,-10.0,,Cash,Completed
T36599,,C2471,Tablet,-3.0,,Cash,
T36600,,C3358,Laptop,-3.0,-413.7524858571603,Cash,completed
T36601,,C2134,Smartphone,-2.0,,Cash,complete
T36602,,C3542,Smartphone,2.0,,Credit Card,Failed
T36603,,C1229,Tablet,831.0,79.0902546241989,pay pal,
T36604,,C4709,Headp,-7.0,-175.60756090605707,PayPal,completed
T36605,,C4754,Laptop,9.0,836.8249165622049,PayPal ,Completed
T36606,,C961,Coffee Machine,1.0,,Cash,complete
T36607,,C3767,Headphones,-4.0,-82.55947402696688,PayPal ,Pending
T50005,,C4070,Headphones,-7.0,-919.1332788111212,creditcard,
,,C3737,Coffee Machine,1.0,,PayPal ,complete
T36612,,C3890,Headphones,104.0,-982.6966872404705,Credit Card,complete
T36613,,C4938,Smar,6.0,,pay pal,Failed
T36614,,C369,Coffee Machine,-3.0,281.5777113780074,Credit Card,completed
T36615,,C2476,Coffee Machine,225.0,,PayPal ,Pending
T36617,,,Smartphone,-2.0,-124.79066421450364,PayPal ,Failed
T36618,,C1008,Headphones,-5.0,,PayPal,complete
,,C1208,Laptop,,474.0683021000467,PayPal,completed
T36621,,C181,Coffee Machine,-1.0,-732.4495500550513,Credit Card,Completed
T36622,,C2062,Smartphone,8.0,,creditcard,Completed
T36624,,C3854,Smartphone,288.0,-698.0506820812357,Credit Card,complete
T36625,,C3035,Laptop,10.0,,PayPal,complete
T36626,,C3338,Smartphone,106.0,161.0762903472853,PayPal ,completed
T36629,,C3377,Laptop,-2.0,,PayPal,Pending
T36630,,C2808,Smartphone,801.0,971.1135670427658,PayPal,complete
T36632,,C4476,Laptop,-8.0,,pay pal,Failed
T36636,,C4461,Coffee Machine,4.0,889.7259943293185,PayPal,Completed
T36637,,C2361,Laptop,750.0,,creditcard,Failed
T80818,,C969,Smartphone,-10.0,,Credit Card,Failed
T36642,,C1267,Headphones,9.0,-943.7875621948784,Credit Card,Failed
T36645,,C2545,Tablet,-4.0,-982.7311755105023,PayPal ,completed
T36646,,C1620,Tablet,5.0,-397.81364233143495,PayPal ,complete
T36647,,C1248,Headphones,5.0,,PayPal,Pending
T36648,,C3545,Coffee Machine,818.0,-361.27235905288126,pay pal,Pending
T36649,,C525,Tablet,-3.0,-292.4781020855894,PayPal ,Completed
T36650,,C4793,Laptop,149.0,360.0449449551307,creditcard,Failed
T36653,,C626,Laptop,9.0,-881.0561438409695,pay pal,Completed
T36656,,C4701,Coffee Machine,-8.0,881.3835681121062,pay pal,Failed
T36658,,C3377,Headphones,327.0,508.36505864850267,PayPal ,Pending
T36659,,C218,Headphones,3.0,428.6875963876515,PayPal,
T36660,,C1864,Tablet,496.0,-285.6756518340035,creditcard,complete
T36662,,C3124,Laptop,-2.0,660.5254149624744,Credit Card,complete
T36663,,C3886,Coffee Machine,4.0,,pay pal,completed
T36664,,C778,Laptop,3.0,-773.6987793670971,Credit Card,Completed
T36665,,C4870,Laptop,7.0,431.94314023338507,Credit Card,Completed
T36666,,C861,Tablet,5.0,,Cash,Pending
T36668,,C572,Laptop,-8.0,,pay pal,completed
T36669,,C1162,Smartphone,5.0,-227.95639729582274,pay pal,Failed
T36670,,C2879,Laptop,903.0,,creditcard,Pending
T36671,,C2423,Headphones,-6.0,-171.54136689985125,pay pal,Failed
T36672,,,Coffee Machine,,948.1802371832046,PayPal ,Pending
T36674,,C3802,Laptop,2.0,-161.00711376763445,creditcard,Failed
,,C907,Headphones,965.0,$975.80,credit card,
T36676,,C1269,Smartphone,508.0,201.20134890994456,pay pal,
T36677,,C846,Tablet,429.0,651.5448729248338,Credit Card,completed
T36679,,C2206,Headphones,-4.0,,pay pal,Pending
T36680,,,Headphones,,,credit card,complete
T36681,,C4222,Laptop,10.0,398.09272156100707,pay pal,complete
T36683,,C1955,Tablet,4.0,,Credit Card,Pending
T36685,,C1108,Ta,647.0,,credit card,completed
T36686,,C016,Laptop,127.0,-437.9624502260516,credit card,completed
T36688,,,Headphones,3.0,-484.89967534620564,PayPal,completed
T36690,,C782,Headphones,833.0,-849.2449188090941,Credit Card,Pending
T36691,,,Headphones,10.0,,Credit Card,Completed
T36692,,C4788,Tablet,-5.0,946.8470429970673,creditcard,complete
T36693,,C3214,Headphones,902.0,216.12881477151052,Cash,Completed
T36694,,C105,Laptop,100.0,,PayPal,completed
T36695,,C1399,Laptop,-7.0,-948.7339604661706,PayPal,Pending
T36697,,C3115,Coffee Machine,-2.0,-729.5109920053361,creditcard,
T36699,,C725,Headphones,123.0,153.62332355574745,PayPal ,completed
T36701,,C4169,Table,-8.0,,Credit Card,Pending
T36702,,C2725,Laptop,7.0,-261.9190166263296,credit card,Completed
T36703,,C4856,Laptop,-4.0,-74.22523048037692,credit card,Completed
T36705,,C616,Smartphone,944.0,-174.0015849753362,Credit Card,complete
T36706,,C1355,Laptop,-5.0,129.96084329522324,credit card,complete
T36708,,C3456,Headphone,-10.0,56.71415423059558,PayPal,Failed
T36709,,C2392,Headphones,,467.49978371399766,Cash,Completed
T36710,,C1688,Laptop,6.0,,creditcard,Pending
T36711,,C1199,Coffee Machine,2.0,,pay pal,Pending
T36712,,C1324,Tablet,-2.0,-232.3873430597056,Credit Card,
T36715,,C3802,Coffee Machine,153.0,836.8187480687191,Credit Card,complete
T36716,,C1388,Laptop,5.0,,credit card,Failed
T36720,,C204,Smartphone,-8.0,-141.06808381875373,creditcard,Completed
T36721,,C4676,Tablet,-10.0,,credit card,complete
T36722,,C1991,Headphones,2.0,906.7669341389362,PayPal,complete
T36723,,C3067,Headphones,-8.0,$281.46,Cash,Pending
T36726,,C4058,Tablet,6.0,,credit card,Completed
,,C4757,Headphones,581.0,483.99066220278655,creditcard,
T36729,,C2248,Headphones,414.0,,creditcard,Completed
T36730,,C2051,Laptop,-4.0,-625.3453993236244,creditcard,Completed
T36731,,C517,Laptop,4.0,-789.6884006677687,Credit Card,Failed
T36732,,C426,Headphones,7.0,885.2510195884685,Cash,completed
T36733,,C4917,Laptop,8.0,-389.3382261395602,credit card,
T36734,,C4936,Laptop,-4.0,,Credit Card,
T36736,,C776,Tablet,,-972.8568940627977,Credit Card,complete
T36738,,C1906,Headphones,737.0,-932.6542563225036,Credit Card,Completed
T36739,,C3138,Smartphone,-5.0,,PayPal ,Failed
T36741,,C4237,Laptop,-9.0,$-771.45,Credit Card,completed
T36743,,C4090,Coffee Machine,861.0,851.8311421115988,PayPal,Pending
T36744,,C2034,Coffee Machine,2.0,,creditcard,Failed
,,C2132,Headphones,-2.0,-892.0339781000558,pay pal,Failed
T36747,,C3053,Coffee Machine,4.0,,credit card,complete
T36748,,C1234,Coffee ,607.0,-555.2483072321577,PayPal,Pending
T36749,,C1127,Tablet,-5.0,,Cash,
T36751,,C4269,Laptop,3.0,$77.33,PayPal,completed
T36753,,C3549,L,3.0,,Cash,complete
T36755,,C2714,Tablet,-4.0,-403.8274494881765,Credit Card,Completed
,,C2595,Smartphone,3.0,180.7393923712773,PayPal,completed
T36757,,C4860,Coffee Machine,-9.0,,Cash,
T36759,,C3834,Headphones,1.0,434.8932877608058,Credit Card,
T36760,,C1502,Lap,,-897.4147384886604,creditcard,complete
T36762,,C998,Smartphone,239.0,-984.9994192877557,creditcard,Pending
T36763,,C1250,Laptop,-4.0,904.4697971981167,pay pal,
T36765,,C172,Smartphone,1.0,-745.4165361846358,pay pal,complete
T36766,,C736,Headphones,586.0,,credit card,Failed
T36767,,C4032,Coffee Machine,-9.0,,PayPal,completed
T36768,,C1125,Coffee Machine,410.0,-83.5444243616098,pay pal,completed
T36771,,C1636,Headphones,246.0,244.85214756565924,PayPal ,Failed
T36773,,C4611,Laptop,-9.0,856.9237739031211,pay pal,Failed
T36774,,C3023,Headphones,-9.0,-584.8970336764896,credit card,completed
T36775,,C2849,Smartphone,-6.0,$551.49,creditcard,complete
T36777,,C4184,Coffee ,548.0,570.6447963825376,Credit Card,
T36778,,C2832,Tablet,8.0,409.0452749615668,PayPal,completed
T36779,,C1816,Coffee Machine,-3.0,613.3469735627675,PayPal ,
T36781,,C2951,Smartphone,507.0,$217.74,credit card,completed
T36782,,C2480,Tablet,-1.0,-643.570861158663,creditcard,
T36783,,C138,Coffee Machine,5.0,-414.79490449856894,Credit Card,complete
T36786,,C4178,Tablet,833.0,-511.2508741714573,Credit Card,completed
T36787,,C4444,Laptop,-7.0,-593.0098587378898,Cash,Pending
T36788,,C4122,Tablet,-3.0,650.6634863495063,PayPal ,completed
T36789,,C1467,Smartphone,4.0,,PayPal ,completed
T36790,,C1542,Smartphone,-10.0,433.7245936971135,PayPal,
T36791,,C3635,Headph,741.0,,PayPal,Completed
T36792,,C1231,Smartp,822.0,785.1096814366551,Cash,Pending
T99585,,C054,Laptop,770.0,,PayPal,completed
