customer_id,recency,frequency,monetary,R_score,F_score,M_score,RFM_Score,Segment
C3151,722,2,7149.229123794747,1,1,1,111,Sleeping
C3152,5,4,12721.163978752586,3,1,1,311,Newbies
C3153,261,8,423423.56673902605,2,3,2,232,At Risk
C3154,748,5,590768.1857518905,1,2,2,122,At Risk
C3155,103,4,500044.044556994,3,1,2,312,Newbies
C3156,531,6,437780.7983867303,1,2,2,122,At Risk
C3157,107,4,435748.20747691207,3,1,2,312,Newbies
C3158,212,8,765731.0906001935,2,3,3,233,At Risk
C3159,1447,2,3584.685572394374,1,1,1,111,Sleeping
C316,189,9,1474626.2795724722,2,3,3,233,At Risk
C3160,931,3,2048.97120923496,1,1,1,111,Sleeping
C3161,6,2,56036.36773309465,3,1,1,311,Newbies
C3162,278,7,245965.22765420968,2,3,1,231,At Risk
C3163,66,5,910248.4701771482,3,2,3,323,Champions
C3164,36,6,596828.1942415736,3,2,2,322,Champions
C3165,77,8,602753.6446788532,3,3,2,332,Champions
C3166,211,4,390232.058186152,2,1,2,212,Sleeping
C3167,366,6,849618.5993363706,2,2,3,223,At Risk
C3168,502,6,550057.0247547366,1,2,2,122,At Risk
C3169,1152,2,85226.64539487053,1,1,1,111,Sleeping
C317,244,7,845347.9767183895,2,3,3,233,At Risk
C3170,379,5,209341.0488733608,1,2,1,121,At Risk
C3171,766,3,813664.3668971631,1,1,3,113,Sleeping
C3172,114,4,888535.5589213024,3,1,3,313,Newbies
C3173,579,3,5040.259841465537,1,1,1,111,Sleeping
C3174,447,7,540929.4561656527,1,3,2,132,At Risk
C3175,227,5,158910.43279343078,2,2,1,221,At Risk
C3176,1529,1,5264.327594609575,1,1,1,111,Sleeping
C3177,1225,3,7910.421204415756,1,1,1,111,Sleeping
C3178,214,8,170775.61751573754,2,3,1,231,At Risk
C3179,581,7,443744.6696739987,1,3,2,132,At Risk
C318,128,9,1291156.2609342465,3,3,3,333,Champions
C3180,230,6,852847.1914594541,2,2,3,223,At Risk
C3181,305,5,811769.5771378485,2,2,3,223,At Risk
C3182,284,6,153045.05936198056,2,2,1,221,At Risk
C3183,34,9,403036.9950514568,3,3,2,332,Champions
C3184,390,8,1130118.7884790895,1,3,3,133,At Risk
C3185,35,5,1574380.1651504927,3,2,3,323,Champions
C3186,39,4,642630.8363487822,3,1,2,312,Newbies
C3187,553,7,640665.5870907645,1,3,2,132,At Risk
C3188,1011,4,236267.6708654789,1,1,1,111,Sleeping
C3189,1332,3,464056.7850000679,1,1,2,112,Sleeping
C319,216,8,1792347.5781750884,2,3,3,233,At Risk
C3190,167,5,896746.1291394115,2,2,3,223,At Risk
C3191,265,1,1318.784852843082,2,1,1,211,Sleeping
C3192,444,7,126226.2301909647,1,3,1,131,At Risk
C3193,124,6,1051001.775039812,3,2,3,323,Champions
C3194,807,4,4439.718775667063,1,1,1,111,Sleeping
C3195,1087,1,408631.83866317035,1,1,2,112,Sleeping
C3196,123,2,5922.653650110755,3,1,1,311,Newbies
C3197,70,4,228535.21400774916,3,1,1,311,Newbies
C3198,231,6,733144.7081838679,2,2,3,223,At Risk
C3199,786,6,393632.44534520805,1,2,2,122,At Risk
C320,682,6,505742.33681669494,1,2,2,122,At Risk
C3200,224,7,650147.5645273686,2,3,2,232,At Risk
C3201,140,4,55179.27379644022,2,1,1,211,Sleeping
C3202,38,5,724103.1946958909,3,2,3,323,Champions
C3203,260,3,70469.4213583047,2,1,1,211,Sleeping
C3204,492,3,6370.972674179057,1,1,1,111,Sleeping
C3205,145,4,373411.0130145097,2,1,2,212,Sleeping
C3206,85,7,903683.7399753975,3,3,3,333,Champions
C3207,492,4,235526.96216815745,1,1,1,111,Sleeping
C3208,438,6,1394618.328532264,1,2,3,123,At Risk
C3209,260,8,61460.17753575872,2,3,1,231,At Risk
C321,201,4,3594.004862371023,2,1,1,211,Sleeping
C3210,1373,2,944.2372588678504,1,1,1,111,Sleeping
C3211,86,8,122666.01857047192,3,3,1,331,Sleeping
C3212,81,7,343418.7362900181,3,3,2,332,Champions
C3213,538,3,243456.7999483497,1,1,1,111,Sleeping
C3214,166,2,397532.96378154086,2,1,2,212,Sleeping
C3215,221,1,179368.8437343515,2,1,1,211,Sleeping
C3216,652,5,821909.7669108496,1,2,3,123,At Risk
C3217,25,8,96614.8563646644,3,3,1,331,Sleeping
C3218,504,7,423468.8576836492,1,3,2,132,At Risk
C3219,753,6,1077312.3894991176,1,2,3,123,At Risk
C322,54,4,675779.2474071048,3,1,3,313,Newbies
C3220,7,5,285508.25903855637,3,2,2,322,Champions
C3221,396,2,1514.2017204213237,1,1,1,111,Sleeping
C3222,747,4,11472.189819160827,1,1,1,111,Sleeping
C3223,188,7,800401.2195365825,2,3,3,233,At Risk
C3224,273,8,181592.41086778566,2,3,1,231,At Risk
C3225,356,5,593125.6483211367,2,2,2,222,At Risk
C3226,270,7,1223832.3902691605,2,3,3,233,At Risk
C3227,109,6,964577.8194848053,3,2,3,323,Champions
C3228,343,1,623.2179441265113,2,1,1,211,Sleeping
C3229,198,7,1003104.4529529874,2,3,3,233,At Risk
C323,209,2,1628.7725028503637,2,1,1,211,Sleeping
C3230,25,8,984216.2388554675,3,3,3,333,Champions
C3231,109,5,571907.6235305375,3,2,2,322,Champions
C3232,83,2,3506.7724681892546,3,1,1,311,Newbies
C3233,1795,1,549402.8641277979,1,1,2,112,Sleeping
C3234,356,7,699721.0474297992,2,3,3,233,At Risk
C3235,861,2,525105.7630860631,1,1,2,112,Sleeping
C3236,468,3,335156.34141120757,1,1,2,112,Sleeping
C3237,370,3,1253.1173281769368,1,1,1,111,Sleeping
C3238,606,4,6216.480332872118,1,1,1,111,Sleeping
C3239,72,4,5578.517655002382,3,1,1,311,Newbies
C324,841,4,47426.654654949605,1,1,1,111,Sleeping
C3240,1059,2,279610.24076164805,1,1,2,112,Sleeping
C3241,919,1,1569.3663856326389,1,1,1,111,Sleeping
C3242,27,7,938160.4350570864,3,3,3,333,Champions
C3243,256,5,1117262.9804408664,2,2,3,223,At Risk
C3244,188,4,211305.81353751998,2,1,1,211,Sleeping
C3245,366,5,865907.6860917921,2,2,3,223,At Risk
C3246,96,5,308159.22897592327,3,2,2,322,Champions
C3247,366,8,1643303.951997224,2,3,3,233,At Risk
C3248,503,6,160020.66064079656,1,2,1,121,At Risk
C3249,99,4,841658.7994827571,3,1,3,313,Newbies
C325,205,8,562281.0924479262,2,3,2,232,At Risk
C3250,1427,5,5527.553929305764,1,2,1,121,At Risk
C3251,126,8,684388.2582418113,3,3,3,333,Champions
C3252,513,5,240278.7264238405,1,2,1,121,At Risk
C3253,146,11,1296166.534370176,2,3,3,233,At Risk
C3254,95,7,1098707.5400305544,3,3,3,333,Champions
C3255,5,2,2842.5349031525466,3,1,1,311,Newbies
C3256,198,6,280088.1857013354,2,2,2,222,At Risk
C3257,392,9,120372.08165799624,1,3,1,131,At Risk
C3258,350,5,322931.081047263,2,2,2,222,At Risk
C3259,53,10,17375.961282712582,3,3,1,331,Sleeping
C326,364,7,457238.0416460833,2,3,2,232,At Risk
C3260,496,2,415948.7310194384,1,1,2,112,Sleeping
C3261,114,3,11923.53971111515,3,1,1,311,Newbies
C3262,378,6,3827.0824687430763,1,2,1,121,At Risk
C3263,423,5,633324.7473431316,1,2,2,122,At Risk
C3264,445,7,1110214.12303197,1,3,3,133,At Risk
C3265,6,4,2220.5079283947,3,1,1,311,Newbies
C3266,57,7,1728399.2022580176,3,3,3,333,Champions
C3267,386,5,408894.89708878694,1,2,2,122,At Risk
C3268,234,7,1032902.5917720022,2,3,3,233,At Risk
C3269,32,5,545072.9382237811,3,2,2,322,Champions
C327,129,7,231301.09942333162,3,3,1,331,Sleeping
C3270,84,5,463736.8923634418,3,2,2,322,Champions
C3271,358,3,2858.8619779781557,2,1,1,211,Sleeping
C3272,100,5,499530.8549394638,3,2,2,322,Champions
C3273,471,4,518143.1511380498,1,1,2,112,Sleeping
C3274,571,6,1074995.1234594132,1,2,3,123,At Risk
C3275,592,8,383643.44570086774,1,3,2,132,At Risk
C3276,144,4,929052.9809775103,2,1,3,213,Sleeping
C3277,73,9,1301343.3018347227,3,3,3,333,Champions
C3278,123,8,801095.5097758294,3,3,3,333,Champions
C3279,121,4,3059.950167496526,3,1,1,311,Newbies
C328,349,6,229230.26105138933,2,2,1,221,At Risk
C3280,386,4,60836.98967157757,1,1,1,111,Sleeping
C3281,90,7,1505904.4947152738,3,3,3,333,Champions
C3282,75,8,583587.0099669864,3,3,2,332,Champions
C3283,1128,3,133697.47992814987,1,1,1,111,Sleeping
C3284,426,8,697714.7796346653,1,3,3,133,At Risk
C3285,903,4,8091.25021107883,1,1,1,111,Sleeping
C3286,622,5,445315.3472544125,1,2,2,122,At Risk
C3287,42,6,6879.324629702012,3,2,1,321,Sleeping
C3288,46,10,246900.60553131456,3,3,1,331,Sleeping
C3289,62,4,668772.5584582626,3,1,3,313,Newbies
C329,281,6,817787.1130437634,2,2,3,223,At Risk
C3290,154,8,1456032.9401189303,2,3,3,233,At Risk
C3291,301,8,51848.93902726251,2,3,1,231,At Risk
C3292,561,2,190439.19329039945,1,1,1,111,Sleeping
C3293,26,8,1718433.4673488992,3,3,3,333,Champions
C3294,10,3,7617.196102968424,3,1,1,311,Newbies
C3295,254,3,1868.2430087214093,2,1,1,211,Sleeping
C3296,345,2,52290.609659441696,2,1,1,211,Sleeping
C3297,5,8,8065.4226694545005,3,3,1,331,Sleeping
C3298,487,4,842259.8744877212,1,1,3,113,Sleeping
C3299,641,5,11872.022734254144,1,2,1,121,At Risk
C330,160,9,1032216.328801865,2,3,3,233,At Risk
C3300,530,3,723127.677217532,1,1,3,113,Sleeping
C3301,322,6,63407.78665733827,2,2,1,221,At Risk
C3302,744,8,460089.333233499,1,3,2,132,At Risk
C3303,468,5,288607.4538034795,1,2,2,122,At Risk
C3304,246,6,310429.8233276193,2,2,2,222,At Risk
C3305,21,4,3979.1148766928204,3,1,1,311,Newbies
C3306,394,5,103109.91202764302,1,2,1,121,At Risk
C3307,89,6,147394.98522497783,3,2,1,321,Sleeping
C3308,62,9,1089186.9525494813,3,3,3,333,Champions
C3309,238,5,12986.442274073455,2,2,1,221,At Risk
C331,512,5,78068.82053287912,1,2,1,121,At Risk
C3310,137,8,658741.8491134429,2,3,2,232,At Risk
C3311,147,8,851307.6152108032,2,3,3,233,At Risk
C3312,609,4,449695.3407058386,1,1,2,112,Sleeping
C3313,142,4,1030541.5709582021,2,1,3,213,Sleeping
C3314,47,7,727171.4410722138,3,3,3,333,Champions
C3315,318,4,210344.10636086436,2,1,1,211,Sleeping
C3316,428,6,475389.89878487395,1,2,2,122,At Risk
C3317,43,9,1490513.67858944,3,3,3,333,Champions
C3318,241,5,644748.8027952485,2,2,2,222,At Risk
C3319,436,3,1405.297938681912,1,1,1,111,Sleeping
C332,106,7,1587147.8967674545,3,3,3,333,Champions
C3320,341,3,109966.45316798618,2,1,1,211,Sleeping
C3321,591,4,2534.016138721925,1,1,1,111,Sleeping
C3322,696,4,288511.7065758854,1,1,2,112,Sleeping
C3323,508,3,98803.57707630862,1,1,1,111,Sleeping
C3324,567,4,537994.0293867915,1,1,2,112,Sleeping
C3325,299,4,87330.54852112243,2,1,1,211,Sleeping
C3326,27,5,598679.3842250447,3,2,2,322,Champions
C3327,814,2,112961.36011522754,1,1,1,111,Sleeping
C3328,459,1,596.9071245901432,1,1,1,111,Sleeping
C3329,289,9,155919.7018364024,2,3,1,231,At Risk
C333,210,4,583946.6407426787,2,1,2,212,Sleeping
C3330,4,9,1240569.9366559952,3,3,3,333,Champions
C3331,46,6,1250172.1616947907,3,2,3,323,Champions
C3332,40,6,603104.4534658283,3,2,2,322,Champions
C3333,988,4,3993.916774384208,1,1,1,111,Sleeping
C3334,1302,1,3488.5313262637296,1,1,1,111,Sleeping
C3335,233,5,1146018.5859032364,2,2,3,223,At Risk
C3336,323,7,317799.8453082928,2,3,2,232,At Risk
C3337,1566,2,131223.44532392116,1,1,1,111,Sleeping
C3338,183,6,632485.0176436496,2,2,2,222,At Risk
C3339,834,2,120737.64164260167,1,1,1,111,Sleeping
C334,210,5,663838.684944004,2,2,3,223,At Risk
C3340,132,5,574522.248620578,3,2,2,322,Champions
C3341,152,1,1367.6308916438145,2,1,1,211,Sleeping
C3342,235,6,281021.4508551037,2,2,2,222,At Risk
C3343,199,8,537169.5619855487,2,3,2,232,At Risk
C3344,3,5,178607.9785541383,3,2,1,321,Sleeping
C3345,252,4,238335.29082899966,2,1,1,211,Sleeping
C3346,1131,1,150.02212085698693,1,1,1,111,Sleeping
C3347,921,5,908696.4860769063,1,2,3,123,At Risk
C3348,93,7,749151.4613605614,3,3,3,333,Champions
C3349,670,6,579402.5880754862,1,2,2,122,At Risk
C335,465,4,642670.4098629438,1,1,2,112,Sleeping
C3350,310,3,867336.1176424009,2,1,3,213,Sleeping
C3351,276,4,205148.7920238146,2,1,1,211,Sleeping
C3352,730,5,53379.15782758048,1,2,1,121,At Risk
C3353,253,4,583190.3523405659,2,1,2,212,Sleeping
C3354,778,5,1125272.4185859438,1,2,3,123,At Risk
C3355,226,4,378762.4115522236,2,1,2,212,Sleeping
C3356,306,5,965212.0565765349,2,2,3,223,At Risk
C3357,497,5,861224.1301020428,1,2,3,123,At Risk
C3358,399,5,13204.920409397353,1,2,1,121,At Risk
C3359,122,3,2284.2306412950657,3,1,1,311,Newbies
C336,210,4,2627.485465604086,2,1,1,211,Sleeping
C3360,195,5,191999.4658477125,2,2,1,221,At Risk
C3361,992,3,15451.416563465644,1,1,1,111,Sleeping
C3362,28,6,347523.0351083521,3,2,2,322,Champions
C3363,573,4,484897.0595571421,1,1,2,112,Sleeping
C3364,29,8,799848.6031464533,3,3,3,333,Champions
C3365,565,3,145241.06860274388,1,1,1,111,Sleeping
C3366,30,5,379869.4239415491,3,2,2,322,Champions
C3367,15,6,254369.1993419121,3,2,2,322,Champions
C3368,10,7,365553.4373620659,3,3,2,332,Champions
C3369,466,7,271343.2299993665,1,3,2,132,At Risk
C337,25,6,1127433.1216823666,3,2,3,323,Champions
C3370,565,6,522560.9449258098,1,2,2,122,At Risk
C3371,30,9,1144309.429431902,3,3,3,333,Champions
C3372,371,4,7892.270074896254,1,1,1,111,Sleeping
C3373,156,6,170650.8883938673,2,2,1,221,At Risk
C3374,490,6,258653.58300160442,1,2,2,122,At Risk
C3375,72,4,723690.6258695513,3,1,3,313,Newbies
C3376,745,5,287140.09139101504,1,2,2,122,At Risk
C3377,799,4,1048781.091975364,1,1,3,113,Sleeping
C3378,181,6,987357.9245820966,2,2,3,223,At Risk
C3379,158,3,421361.2208415171,2,1,2,212,Sleeping
C338,12,5,10143.8167740829,3,2,1,321,Sleeping
C3380,131,10,803961.2199651502,3,3,3,333,Champions
C3381,884,5,1010046.2485628177,1,2,3,123,At Risk
C3382,73,10,479507.2048988801,3,3,2,332,Champions
C3383,1165,4,6480.1320443575205,1,1,1,111,Sleeping
C3384,7,9,331702.33214388473,3,3,2,332,Champions
C3385,194,6,700840.7946382985,2,2,3,223,At Risk
C3386,206,7,547956.039414481,2,3,2,232,At Risk
C3387,225,5,14108.83773792425,2,2,1,221,At Risk
C3388,1461,3,1910.2033728049641,1,1,1,111,Sleeping
C3389,765,3,523162.18484319694,1,1,2,112,Sleeping
C339,260,4,6279.770398251042,2,1,1,211,Sleeping
C3390,266,3,225204.79394619045,2,1,1,211,Sleeping
C3391,70,7,1298821.1539771853,3,3,3,333,Champions
C3392,164,9,925959.4445756229,2,3,3,233,At Risk
C3393,279,8,174899.49789193168,2,3,1,231,At Risk
C3394,610,4,211591.03805737675,1,1,1,111,Sleeping
C3395,631,6,16211.026606678872,1,2,1,121,At Risk
C3396,372,4,1191097.7644492919,1,1,3,113,Sleeping
C3397,87,2,491522.62574090227,3,1,2,312,Newbies
C3398,85,9,955915.0892572613,3,3,3,333,Champions
C3399,527,2,4183.732114345761,1,1,1,111,Sleeping
C340,155,3,13893.969182388499,2,1,1,211,Sleeping
C3400,409,7,472363.5944754586,1,3,2,132,At Risk
C3401,280,7,1255301.6979422516,2,3,3,233,At Risk
C3402,2,10,678970.5362936426,3,3,3,333,Champions
C3403,8,3,61556.91110901193,3,1,1,311,Newbies
C3405,276,6,618605.8286373718,2,2,2,222,At Risk
C3406,63,2,1073.504163159938,3,1,1,311,Newbies
C3407,251,6,446759.1729645134,2,2,2,222,At Risk
C3408,1128,4,331349.88377746154,1,1,2,112,Sleeping
C3409,268,7,762674.8359802696,2,3,3,233,At Risk
C341,301,5,69268.95182479585,2,2,1,221,At Risk
C3410,448,5,195443.72667298434,1,2,1,121,At Risk
C3411,307,3,319778.37241320737,2,1,2,212,Sleeping
C3412,54,7,361073.0041903017,3,3,2,332,Champions
C3413,901,5,446996.69246604573,1,2,2,122,At Risk
C3414,270,6,681977.3272062276,2,2,3,223,At Risk
C3415,315,9,421639.3958864723,2,3,2,232,At Risk
C3416,323,5,463246.7335905077,2,2,2,222,At Risk
C3417,436,7,281937.95390462707,1,3,2,132,At Risk
C3418,165,2,124008.13665245641,2,1,1,211,Sleeping
C3419,226,6,400354.2214312968,2,2,2,222,At Risk
C342,490,6,1049932.4755725907,1,2,3,123,At Risk
C3420,12,6,513214.36979645595,3,2,2,322,Champions
C3421,102,8,914432.9565985156,3,3,3,333,Champions
C3422,585,4,117422.38579779431,1,1,1,111,Sleeping
C3423,9,5,126056.57686521512,3,2,1,321,Sleeping
C3424,44,7,5410.921250141493,3,3,1,331,Sleeping
C3425,647,6,539744.2725682707,1,2,2,122,At Risk
C3426,140,9,455614.0213405862,2,3,2,232,At Risk
C3427,75,10,993887.9089673336,3,3,3,333,Champions
C3428,384,4,530489.1944142319,1,1,2,112,Sleeping
C3429,626,4,501980.27180048014,1,1,2,112,Sleeping
C343,253,7,673793.5911944123,2,3,3,233,At Risk
C3430,158,3,745972.9053511838,2,1,3,213,Sleeping
C3431,392,6,461242.8947364781,1,2,2,122,At Risk
C3432,321,5,77750.59866452956,2,2,1,221,At Risk
C3433,286,6,1432194.8638746028,2,2,3,223,At Risk
C3434,495,3,551512.034879657,1,1,2,112,Sleeping
C3435,1325,3,7284.713357587701,1,1,1,111,Sleeping
C3436,216,5,584017.8601876665,2,2,2,222,At Risk
C3437,807,2,6541.8538161618035,1,1,1,111,Sleeping
C3438,8,7,202652.09128538155,3,3,1,331,Sleeping
C3439,151,8,74895.07451273089,2,3,1,231,At Risk
C344,65,6,939648.4793601246,3,2,3,323,Champions
C3440,688,5,997897.2642518624,1,2,3,123,At Risk
C3441,16,3,67689.88142754242,3,1,1,311,Newbies
C3442,160,4,461731.2293120335,2,1,2,212,Sleeping
C3443,174,3,8533.439682297852,2,1,1,211,Sleeping
C3444,564,1,129853.42879942468,1,1,1,111,Sleeping
C3445,224,6,329406.9008833808,2,2,2,222,At Risk
C3446,263,7,900439.7527518002,2,3,3,233,At Risk
C3447,624,6,305791.65358488075,1,2,2,122,At Risk
C3448,132,6,357324.9411297156,3,2,2,322,Champions
C3449,390,2,604.3877457363155,1,1,1,111,Sleeping
C345,291,3,1212.8030348663501,2,1,1,211,Sleeping
C3450,638,4,267312.9885850136,1,1,2,112,Sleeping
C3451,359,5,362337.06843092246,2,2,2,222,At Risk
C3452,310,6,7622.0525511521655,2,2,1,221,At Risk
C3453,489,7,808951.9556296661,1,3,3,133,At Risk
C3454,99,4,10071.456164781554,3,1,1,311,Newbies
C3455,616,5,458152.26355720306,1,2,2,122,At Risk
C3456,30,14,344335.4602351773,3,3,2,332,Champions
C3457,98,8,140665.5671790142,3,3,1,331,Sleeping
C3458,374,8,1046759.2600071209,1,3,3,133,At Risk
C3459,1726,1,626027.5488465347,1,1,2,112,Sleeping
C346,352,5,47506.722767226805,2,2,1,221,At Risk
C3460,826,1,4214.515717564306,1,1,1,111,Sleeping
C3461,1097,5,168969.03497035653,1,2,1,121,At Risk
C3462,442,5,20277.153527898463,1,2,1,121,At Risk
C3463,463,5,646853.7637585232,1,2,2,122,At Risk
C3464,426,5,279575.83094182576,1,2,2,122,At Risk
C3465,273,5,751348.6897133016,2,2,3,223,At Risk
C3466,221,2,8829.616707675292,2,1,1,211,Sleeping
C3467,760,6,4512.878641172297,1,2,1,121,At Risk
C3468,1067,4,1114120.2031686339,1,1,3,113,Sleeping
C3469,173,4,584289.6841658559,2,1,2,212,Sleeping
C347,140,8,396954.6637837874,2,3,2,232,At Risk
C3470,174,4,905743.6257450501,2,1,3,213,Sleeping
C3471,1302,3,460327.4273769485,1,1,2,112,Sleeping
C3472,210,6,664703.001186176,2,2,3,223,At Risk
C3473,1044,3,518200.651602368,1,1,2,112,Sleeping
C3474,447,2,1216.5865397347097,1,1,1,111,Sleeping
C3475,29,8,596862.207934879,3,3,2,332,Champions
C3476,15,9,112788.08582159421,3,3,1,331,Sleeping
C3477,209,5,240727.22225624544,2,2,1,221,At Risk
C3478,105,7,659059.3872278009,3,3,2,332,Champions
C3479,477,4,234551.1349487445,1,1,1,111,Sleeping
C348,105,8,583026.0409197602,3,3,2,332,Champions
C3480,163,4,5653.485226655157,2,1,1,211,Sleeping
C3481,642,2,202729.18953827125,1,1,1,111,Sleeping
C3482,217,3,565208.8666374022,2,1,2,212,Sleeping
C3483,1034,1,270690.5308394577,1,1,2,112,Sleeping
C3484,152,8,1214623.3359859996,2,3,3,233,At Risk
C3485,595,6,9908.33893077192,1,2,1,121,At Risk
C3486,116,2,166180.826484852,3,1,1,311,Newbies
C3487,397,2,18757.261095544964,1,1,1,111,Sleeping
C3488,67,5,245040.2481895063,3,2,1,321,Sleeping
C3489,1406,3,2550.3540061617023,1,1,1,111,Sleeping
C349,574,4,167330.04759524268,1,1,1,111,Sleeping
C3490,159,6,920515.0457762859,2,2,3,223,At Risk
C3491,1027,5,492687.4485982342,1,2,2,122,At Risk
C3492,365,3,8063.817091752688,2,1,1,211,Sleeping
C3493,640,5,746140.7670552721,1,2,3,123,At Risk
C3494,657,5,1246494.7720179583,1,2,3,123,At Risk
C3495,54,7,938188.9189153558,3,3,3,333,Champions
C3496,201,5,1148294.8757234374,2,2,3,223,At Risk
C3497,454,2,6545.9173915117535,1,1,1,111,Sleeping
C3498,413,8,1493973.995758283,1,3,3,133,At Risk
C3499,91,7,599405.314900817,3,3,2,332,Champions
C350,19,5,512681.3289251957,3,2,2,322,Champions
C3500,49,8,623557.6027956697,3,3,2,332,Champions
C3501,419,4,10094.573505420616,1,1,1,111,Sleeping
C3502,77,5,48168.495921961105,3,2,1,321,Sleeping
C3503,1586,2,206322.5180989868,1,1,1,111,Sleeping
C3504,461,4,379777.3864298075,1,1,2,112,Sleeping
C3505,38,7,255699.97336745745,3,3,2,332,Champions
C3506,377,6,122893.78023365735,1,2,1,121,At Risk
C3507,167,4,797794.1803887894,2,1,3,213,Sleeping
C3508,243,4,4529.610388713602,2,1,1,211,Sleeping
C3509,562,2,788480.9483035846,1,1,3,113,Sleeping
C351,6,8,1512665.1274323175,3,3,3,333,Champions
C3510,125,4,806319.1200428924,3,1,3,313,Newbies
C3511,1737,1,281000.04329665314,1,1,2,112,Sleeping
C3512,237,5,653301.9068655056,2,2,2,222,At Risk
C3513,88,2,555925.4964220027,3,1,2,312,Newbies
C3514,1206,1,402284.38896654017,1,1,2,112,Sleeping
C3515,259,8,276956.8877142595,2,3,2,232,At Risk
C3516,465,5,1149001.1140168682,1,2,3,123,At Risk
C3517,258,8,1108934.2045733137,2,3,3,233,At Risk
C3518,602,4,663372.7974431401,1,1,3,113,Sleeping
C3519,414,3,96417.16908010407,1,1,1,111,Sleeping
C352,240,5,661721.7353822961,2,2,2,222,At Risk
C3520,9,4,6227.0659286047785,3,1,1,311,Newbies
C3521,201,7,993827.710428941,2,3,3,233,At Risk
C3522,267,4,720396.6209214077,2,1,3,213,Sleeping
C3523,37,7,943213.6564603867,3,3,3,333,Champions
C3524,368,7,1312994.8227989941,2,3,3,233,At Risk
C3525,501,7,17036.58807644987,1,3,1,131,At Risk
C3527,230,8,711439.531079659,2,3,3,233,At Risk
C3528,1478,2,665652.1032289055,1,1,3,113,Sleeping
C3529,48,4,134626.3687214781,3,1,1,311,Newbies
C353,313,3,6523.3892139930285,2,1,1,211,Sleeping
C3530,1387,1,601.8584716372594,1,1,1,111,Sleeping
C3531,430,6,236850.47249698505,1,2,1,121,At Risk
C3532,8,7,1548286.6698265034,3,3,3,333,Champions
C3533,206,9,1279801.463484051,2,3,3,233,At Risk
C3534,779,4,13328.13139435766,1,1,1,111,Sleeping
C3535,154,6,1098066.351048049,2,2,3,223,At Risk
C3536,619,6,1094866.9391036842,1,2,3,123,At Risk
C3537,530,6,549830.4258925102,1,2,2,122,At Risk
C3538,175,8,538704.2410470917,2,3,2,232,At Risk
C354,272,5,223278.45076303688,2,2,1,221,At Risk
C3540,424,4,43771.53548572317,1,1,1,111,Sleeping
C3541,412,4,456521.2623092135,1,1,2,112,Sleeping
C3542,271,4,739869.2598517132,2,1,3,213,Sleeping
C3543,229,9,184519.95458920984,2,3,1,231,At Risk
C3544,138,7,681517.8385311036,2,3,3,233,At Risk
C3545,25,7,874796.4764252377,3,3,3,333,Champions
C3546,437,5,475666.8186643264,1,2,2,122,At Risk
C3547,554,5,6760.354275026793,1,2,1,121,At Risk
C3548,1,7,765232.0490515928,3,3,3,333,Champions
C3549,254,3,529379.8067158619,2,1,2,212,Sleeping
C355,306,3,68134.39926294051,2,1,1,211,Sleeping
C3550,25,3,442208.7831444184,3,1,2,312,Newbies
C3551,144,5,997090.6324010046,2,2,3,223,At Risk
C3552,1072,5,81103.95889072146,1,2,1,121,At Risk
C3553,488,9,472485.1165856896,1,3,2,132,At Risk
C3554,1117,4,286058.4251882802,1,1,2,112,Sleeping
C3555,173,9,130656.71644742404,2,3,1,231,At Risk
C3556,61,6,404227.64729023195,3,2,2,322,Champions
C3557,250,9,334473.18735311733,2,3,2,232,At Risk
C3558,559,6,266365.6822794576,1,2,2,122,At Risk
C3559,183,5,53374.47161864915,2,2,1,221,At Risk
C356,393,3,3431.1641074287368,1,1,1,111,Sleeping
C3560,222,7,679668.3862403459,2,3,3,233,At Risk
C3561,161,8,857135.9296988342,2,3,3,233,At Risk
C3562,22,4,6345.55147927817,3,1,1,311,Newbies
C3563,221,6,73179.48415866152,2,2,1,221,At Risk
C3564,326,7,302716.94909504504,2,3,2,232,At Risk
C3565,567,3,121662.63186531549,1,1,1,111,Sleeping
C3566,15,7,235825.97398673283,3,3,1,331,Sleeping
C3567,425,7,498257.853574802,1,3,2,132,At Risk
C3568,380,2,504128.2708701577,1,1,2,112,Sleeping
C3569,580,5,59948.06347152006,1,2,1,121,At Risk
C357,161,3,219936.5992547622,2,1,1,211,Sleeping
C3570,221,6,1485029.8349384703,2,2,3,223,At Risk
C3571,508,4,435617.6565638125,1,1,2,112,Sleeping
C3572,450,3,334836.96481943224,1,1,2,112,Sleeping
C3573,1158,4,137764.64602004108,1,1,1,111,Sleeping
C3574,3,9,691339.5568737409,3,3,3,333,Champions
C3575,60,7,997484.3240029954,3,3,3,333,Champions
C3576,48,5,8538.314686520029,3,2,1,321,Sleeping
C3577,844,5,1655630.8450810965,1,2,3,123,At Risk
C3578,53,8,993371.6488093124,3,3,3,333,Champions
C3579,122,4,662790.3643985011,3,1,2,312,Newbies
C358,300,8,1461598.3327608434,2,3,3,233,At Risk
C3580,147,8,385819.1531318019,2,3,2,232,At Risk
C3581,463,6,278428.651080949,1,2,2,122,At Risk
C3582,285,4,6315.091686917289,2,1,1,211,Sleeping
C3583,367,8,574324.5988530153,2,3,2,232,At Risk
C3584,1231,2,8204.117885589609,1,1,1,111,Sleeping
C3585,642,2,2102.196275121343,1,1,1,111,Sleeping
C3586,98,5,9924.462956868725,3,2,1,321,Sleeping
