transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,is_refund,price_category,total_amount,value_tier,transaction_day_of_week,discount_percentage,margin,price_category_loc,price_category_where,price_category_select,Branch,City,Country,Manager,lat,lon,transaction_month,order_period_num,cohort_month,cohort_index
T58425,2020-06-11,C1520,Tablet,648.0,569.803731205529,Creditcard,Completed,0,High,369232.8178211828,High,Thursday,0.0,147693.1271284731,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-06,24246.0,2020-03,3.0
T58429,2023-11-05,C1327,Smartphone,1.0,525.395978574806,Cash,Completed,0,High,525.395978574806,Low,Sunday,0.1,189.14255228693017,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-11,24287.0,2020-06,41.0
T58431,2020-11-02,C2557,Tablet,1.0,505.6193956620165,Cash,Completed,0,High,505.6193956620165,Low,Monday,0.0,202.2477582648066,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-11,24251.0,2020-08,3.0
T58434,2022-12-26,C059,Tablet,10.0,947.039234235284,Creditcard,Completed,0,High,9470.39234235284,Medium,Monday,0.05,3598.749090094079,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-12,24276.0,2020-07,29.0
T58436,2022-01-04,C4986,Tablet,101.0,655.182216916372,Paypal,Failed,0,High,66173.40390855358,High,Tuesday,0.15,22498.95732890822,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-01,24265.0,2022-01,0.0
T58439,2023-11-20,C853,Headphones,1.0,525.2337257881367,Creditcard,Not specified,0,High,525.2337257881367,Low,Monday,0.15,178.57946676796647,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-11,24287.0,2020-06,41.0
T58442,2022-04-12,C4035,Smartphone,4.0,115.45441653660532,Creditcard,Completed,0,Standard,461.8176661464213,Low,Tuesday,0.0,184.72706645856852,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-04,24268.0,2020-09,19.0
T58452,2023-02-15,C3882,Laptop,5.0,769.1103967180786,Paypal,Completed,0,High,3845.5519835903933,Medium,Wednesday,0.0,1538.2207934361575,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-02,24278.0,2020-07,31.0
T58454,2020-04-08,C1931,Laptop,4.0,263.75101581713466,Paypal,Failed,0,Standard,1055.0040632685386,Medium,Wednesday,0.0,422.00162530741545,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-04,24244.0,2020-04,0.0
T58466,2020-09-14,C1054,Smartphone,687.0,849.8878828380125,Creditcard,Completed,0,High,583872.9755097146,High,Monday,0.0,233549.19020388584,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-09,24249.0,2020-09,0.0
T58470,2023-02-16,C2919,Tablet,167.0,526.4327594609574,Creditcard,Not specified,0,High,87914.27082997988,High,Thursday,0.05,33407.42291539235,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-02,24278.0,2020-02,36.0
T58471,2021-05-09,C3412,Headphones,196.0,676.9164791876617,Paypal,Pending,0,High,132675.6299207817,High,Sunday,0.05,50416.73936989705,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-05,24257.0,2020-02,15.0
T58477,2024-10-09,C384,Coffee Machine,1.0,523.122128544213,Creditcard,Completed,0,High,523.122128544213,Low,Wednesday,0.2,167.39908113414816,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-10,24298.0,2020-02,56.0
T58485,2020-08-11,C4987,Tablet,8.0,199.3467185508299,Paypal,Pending,0,Standard,1594.7737484066392,Medium,Tuesday,0.0,637.9094993626558,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-08,24248.0,2020-02,6.0
T58486,2024-11-15,C3140,Headphones,6.0,633.1736665619786,Paypal,Completed,0,High,3799.0419993718715,Medium,Friday,0.05,1443.6359597613111,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-11,24299.0,2020-02,57.0
T58491,2020-05-05,C2223,Tablet,705.0,456.11894994322256,Creditcard,Pending,0,Standard,321563.85970997193,High,Tuesday,0.0,128625.54388398878,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-05,24245.0,2020-05,0.0
T58499,2024-09-22,C3939,Coffee Machine,688.0,475.0457394974089,Paypal,Completed,0,Standard,326831.4687742173,High,Sunday,0.1,117659.32875871824,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2024-09,24297.0,2020-03,54.0
T58502,2021-01-23,C379,Tablet,10.0,754.5518486461607,Cash,Completed,0,High,7545.518486461607,Medium,Saturday,0.15,2565.4762853969464,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-01,24253.0,2021-01,0.0
T58507,2022-09-01,C1438,Headphones,9.0,315.43455098046,Paypal,Completed,0,Standard,2838.91095882414,Medium,Thursday,0.0,1135.564383529656,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-09,24273.0,2020-02,31.0
T58510,2024-06-04,C1214,Headphones,1.0,768.3548094378555,Paypal,Not specified,0,High,768.3548094378555,Low,Tuesday,0.0,307.3419237751422,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-06,24294.0,2020-05,49.0
T58517,2024-08-07,C734,Tablet,195.0,718.2918544536448,Creditcard,Completed,0,High,140066.91161846073,High,Wednesday,0.1,50424.088182645864,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-08,24296.0,2020-01,55.0
T58523,2021-12-23,C4763,Laptop,1.0,228.4886808436408,Paypal,Completed,0,Standard,228.4886808436408,Low,Thursday,0.2,73.11637786996506,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-12,24264.0,2020-01,23.0
T58526,2023-02-03,C367,Tablet,7.0,936.97,Paypal,Not specified,0,High,6558.79,Medium,Friday,0.0,2623.516,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-02,24278.0,2020-01,37.0
T58529,2021-05-07,C4583,Tablet,1.0,814.4088168788298,Creditcard,Not specified,0,High,814.4088168788298,Medium,Friday,0.05,309.4753504139553,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-05,24257.0,2020-02,15.0
T58541,2022-06-15,C876,Smartphone,1.0,959.4165134086388,Creditcard,Not specified,0,High,959.4165134086388,Medium,Wednesday,0.0,383.76660536345554,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-06,24270.0,2020-01,29.0
T58542,2024-07-09,C1254,Smartphone,10.0,382.3403495966512,Paypal,Not specified,0,Standard,3823.4034959665123,Medium,Tuesday,0.0,1529.361398386605,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-07,24295.0,2020-05,50.0
T58548,2022-06-29,C1243,Smartphone,1.0,525.395978574806,Cash,Completed,0,High,525.395978574806,Low,Wednesday,0.0,210.1583914299224,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2022-06,24270.0,2020-03,27.0
T58553,2024-12-21,C2480,Laptop,9.0,809.0092132807918,Cash,Pending,0,High,7281.082919527125,Medium,Saturday,0.0,2912.43316781085,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-12,24300.0,2020-01,59.0
T58554,2023-06-04,C3312,Laptop,842.0,526.0083393969253,Paypal,Completed,0,High,442899.02177221107,High,Sunday,0.05,168301.6282734402,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-06,24282.0,2020-05,37.0
T58555,2023-01-08,C4425,Smartphone,858.0,662.9099884707745,Paypal,Failed,0,High,568776.7701079245,High,Sunday,0.0,227510.7080431698,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-01,24277.0,2021-06,19.0
T58559,2023-12-11,C2723,Tablet,2.0,526.4327594609574,Cash,Completed,0,High,1052.8655189219148,Medium,Monday,0.0,421.14620756876593,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-12,24288.0,2020-04,44.0
T58560,2023-06-27,C1037,Tablet,319.0,526.4327594609574,Creditcard,Completed,0,High,167932.05026804542,High,Tuesday,0.05,63814.179101857255,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-06,24282.0,2022-11,7.0
T58570,2024-10-01,C4125,Headphones,728.0,700.6615642233319,Cash,Not specified,0,High,510081.6187545856,High,Tuesday,0.2,163226.11800146743,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-10,24298.0,2020-12,46.0
T58571,2020-03-26,C2920,Coffee Machine,1.0,370.28,Cash,Completed,0,Standard,370.28,Low,Thursday,0.05,140.7064,,Standard,Standard,Branch B,Berlin,Germany,John,52.52,13.405,2020-03,24243.0,2020-01,2.0
T58575,2023-08-29,C4415,Headphones,1.0,578.6087107873034,Cash,Failed,0,High,578.6087107873034,Low,Tuesday,0.0,231.44348431492136,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-08,24284.0,2022-04,16.0
T58578,2021-04-23,C532,Smartphone,1.0,909.2251292263091,Cash,Completed,0,High,909.2251292263091,Medium,Friday,0.05,345.5055491059975,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-04,24256.0,2021-04,0.0
T58581,2021-11-04,C2630,Smartphone,661.0,106.00813074746304,Paypal,Completed,0,Standard,70071.37442407307,High,Thursday,0.0,28028.54976962923,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-11,24263.0,2021-11,0.0
T58582,2024-08-31,C208,Tablet,1.0,484.83,Cash,Completed,0,Standard,484.83,Low,Saturday,0.0,193.93200000000002,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-08,24296.0,2020-06,50.0
T58584,2020-05-19,C2094,Smartphone,8.0,814.1108900007399,Cash,Completed,0,High,6512.887120005919,Medium,Tuesday,0.05,2474.897105602249,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-05,24245.0,2020-05,0.0
T58585,2022-09-05,C1858,Laptop,657.0,526.0083393969253,Paypal,Completed,0,High,345587.4789837799,High,Monday,0.0,138234.99159351198,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-09,24273.0,2022-09,0.0
T58586,2022-02-22,C191,Tablet,3.0,790.1423274024938,Creditcard,Not specified,0,High,2370.4269822074816,Medium,Tuesday,0.0,948.1707928829927,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-02,24266.0,2020-04,22.0
T58591,2020-07-01,C1624,Tablet,142.0,408.0690199611941,Creditcard,Completed,0,Standard,57945.800834489564,High,Wednesday,0.05,22019.404317106033,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-07,24247.0,2020-07,0.0
T58596,2024-04-19,C2130,Coffee Machine,420.0,551.7976136570044,Creditcard,Completed,0,High,231754.99773594184,High,Friday,0.15,78796.69923022023,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2024-04,24292.0,2021-05,35.0
T58597,2021-10-14,C458,Smartphone,374.0,647.9903646858077,Creditcard,Completed,0,High,242348.39639249205,High,Thursday,0.05,92092.39062914699,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-10,24262.0,2020-10,12.0
T58598,2023-02-19,C3620,Laptop,6.0,605.6801222909826,Paypal,Not specified,0,High,3634.0807337458955,Medium,Sunday,0.0,1453.6322934983582,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-02,24278.0,2020-05,33.0
T58617,2021-03-21,C284,Headphones,642.0,525.2337257881367,Creditcard,Not specified,0,High,337200.05195598374,High,Sunday,0.05,128136.01974327384,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-03,24255.0,2020-01,14.0
T58627,2020-05-01,C1565,Headphones,9.0,716.3887893049459,Paypal,Pending,0,High,6447.499103744513,Medium,Friday,0.15,2192.1496952731345,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-05,24245.0,2020-04,1.0
T58628,2022-05-23,C3700,Tablet,7.0,196.18585285303803,Paypal,Completed,0,Standard,1373.300969971266,Medium,Monday,0.0,549.3203879885065,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2022-05,24269.0,2020-02,27.0
T58634,2020-10-12,C4955,Headphones,390.0,525.2337257881367,Paypal,Pending,0,High,204841.1530573733,High,Monday,0.0,81936.46122294932,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2020-10,24250.0,2020-08,2.0
T58635,2022-10-08,C4535,Coffee Machine,703.0,873.2612879833936,Paypal,Failed,0,High,613902.6854523257,High,Saturday,0.05,233283.02047188376,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-10,24274.0,2020-06,28.0
T58639,2024-07-11,C3183,Tablet,10.0,367.3153447325975,Creditcard,Completed,0,Standard,3673.1534473259753,Medium,Thursday,0.0,1469.2613789303903,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2024-07,24295.0,2020-02,53.0
T58640,2024-05-31,C214,Headphones,1.0,94.63768267486851,Paypal,Pending,0,Standard,94.63768267486851,Low,Friday,0.0,37.85507306994741,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-05,24293.0,2020-04,49.0
T58641,2020-04-07,C3794,Tablet,1.0,375.6543459188368,Paypal,Completed,0,Standard,375.6543459188368,Low,Tuesday,0.05,142.748651449158,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-04,24244.0,2020-04,0.0
T58647,2020-02-14,C1729,Coffee Machine,855.0,810.7846099278618,Paypal,Completed,0,High,693220.8414883218,High,Friday,0.05,263423.9197655623,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-02,24242.0,2020-02,0.0
T58649,2020-04-22,C3744,Laptop,999.0,176.27095423333617,Paypal,Completed,0,Standard,176094.68327910284,High,Wednesday,0.0,70437.87331164115,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-04,24244.0,2020-04,0.0
T58654,2021-11-13,C2347,Tablet,1.0,526.4327594609574,Paypal,Not specified,0,High,526.4327594609574,Low,Saturday,0.15,178.98713821672553,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2021-11,24263.0,2021-08,3.0
T58656,2023-07-08,C027,Laptop,3.0,56.76240552329728,Creditcard,Pending,0,Standard,170.28721656989185,Low,Saturday,0.05,64.70914229655891,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-07,24283.0,2020-12,31.0
T58661,2020-11-22,C4451,Coffee Machine,1.0,597.8908317249723,Creditcard,Completed,0,High,597.8908317249723,Low,Sunday,0.0,239.15633268998891,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2020-11,24251.0,2020-05,6.0
T58664,2020-11-17,C476,Tablet,103.0,801.2002737809921,Cash,Completed,0,High,82523.62819944219,High,Tuesday,0.05,31358.978715788035,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-11,24251.0,2020-07,4.0
T58668,2020-10-05,C4706,Laptop,761.0,776.6682379626421,Paypal,Completed,0,High,591044.5290895706,High,Monday,0.1,212776.03047224545,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-10,24250.0,2020-05,5.0
T58685,2023-06-12,C4715,Smartphone,1.0,251.9740009983377,Paypal,Completed,0,Standard,251.9740009983377,Low,Monday,0.05,95.75012037936833,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-06,24282.0,2020-08,34.0
T58695,2021-04-07,C4060,Laptop,177.0,611.7565485458044,Paypal,Completed,0,High,108280.90909260738,High,Wednesday,0.0,43312.36363704296,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-04,24256.0,2021-04,0.0
T58696,2021-03-21,C4163,Headphones,8.0,157.9625449395213,Creditcard,Pending,0,Standard,1263.7003595161705,Medium,Sunday,0.0,505.4801438064682,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-03,24255.0,2020-07,8.0
T58697,2024-02-14,C1338,Smartphone,2.0,430.6823014599681,Paypal,Completed,0,Standard,861.3646029199361,Medium,Wednesday,0.0,344.54584116797446,,Standard,Standard,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-02,24290.0,2020-08,42.0
T58698,2024-11-10,C017,Smartphone,1.0,503.6692921986359,Creditcard,Completed,0,High,503.6692921986359,Low,Sunday,0.0,201.46771687945437,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2024-11,24299.0,2020-05,54.0
T58699,2025-01-06,C2852,Tablet,757.0,879.4617667506577,Creditcard,Completed,0,High,665752.5574302479,High,Monday,0.0,266301.0229720992,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2025-01,24301.0,2020-04,57.0
T58700,2020-03-22,C3260,Tablet,790.0,526.4327594609574,Paypal,Pending,0,High,415881.8799741564,High,Sunday,0.05,158035.11439017943,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-03,24243.0,2020-03,0.0
T58703,2023-09-28,C848,Smartphone,1.0,763.8236438665925,Creditcard,Completed,0,High,763.8236438665925,Low,Thursday,0.15,259.7000389146414,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-09,24285.0,2020-06,39.0
T58708,2023-12-22,C3340,Tablet,5.0,781.4111989325913,Paypal,Not specified,0,High,3907.0559946629564,Medium,Friday,0.05,1484.6812779719235,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2023-12,24288.0,2020-05,43.0
T58712,2020-11-05,C3848,Tablet,1.0,431.2349601362804,Cash,Not specified,0,Standard,431.2349601362804,Low,Thursday,0.05,163.86928485178657,,Standard,Standard,Branch C,Paris,France,Michael,48.8566,2.3522,2020-11,24251.0,2020-11,0.0
T58714,2023-08-12,C4010,Headphones,3.0,387.8758537369814,Paypal,Pending,0,Standard,1163.6275612109444,Medium,Saturday,0.1,418.90592203593997,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-08,24284.0,2021-07,25.0
T58715,2024-07-26,C4993,Tablet,1.0,526.4327594609574,Cash,Pending,0,High,526.4327594609574,Low,Friday,0.15,178.98713821672553,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-07,24295.0,2020-01,54.0
T58717,2023-07-07,C3677,Laptop,10.0,526.0083393969253,Paypal,Completed,0,High,5260.083393969253,Medium,Friday,0.0,2104.033357587701,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-07,24283.0,2020-08,35.0
T58725,2020-06-22,C4859,Tablet,1.0,912.9223465702166,Paypal,Completed,0,High,912.9223465702166,Medium,Monday,0.0,365.16893862808666,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-06,24246.0,2020-06,0.0
T58726,2023-08-14,C4228,Headphones,1.0,525.2337257881367,Paypal,Completed,0,High,525.2337257881367,Low,Monday,0.0,210.09349031525468,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-08,24284.0,2021-12,20.0
T58731,2023-05-12,C1921,Headphones,1.0,794.1961379529968,Paypal,Completed,0,High,794.1961379529968,Medium,Friday,0.05,301.7945324221388,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2023-05,24281.0,2020-07,34.0
T58735,2021-04-12,C1527,Headphones,1.0,445.10572489383367,Creditcard,Not specified,0,Standard,445.10572489383367,Low,Monday,0.05,169.1401754596568,,Standard,Standard,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-04,24256.0,2020-03,13.0
T58747,2022-03-15,C226,Headphones,7.0,525.2337257881367,Creditcard,Completed,0,High,3676.6360805169566,Medium,Tuesday,0.05,1397.1217105964433,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2022-03,24267.0,2020-09,18.0
T58751,2021-05-12,C4521,Coffee Machine,1.0,554.9502929532628,Creditcard,Not specified,0,High,554.9502929532628,Low,Wednesday,0.0,221.9801171813051,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-05,24257.0,2021-05,0.0
T58755,2024-06-14,C1578,Headphones,136.0,525.2337257881367,Paypal,Not specified,0,High,71431.78670718659,High,Friday,0.0,28572.714682874637,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-06,24294.0,2022-04,26.0
T58758,2023-06-23,C3168,Smartphone,169.0,525.395978574806,Creditcard,Not specified,0,High,88791.92037914222,High,Friday,0.15,30189.252928908358,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-06,24282.0,2020-02,40.0
T58766,2021-03-29,C002,Smartphone,8.0,620.0107901879492,Paypal,Pending,0,High,4960.086321503593,Medium,Monday,0.0,1984.0345286014374,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-03,24255.0,2020-09,6.0
T58768,2020-04-15,C3647,Tablet,1.0,996.6364346119263,Paypal,Failed,0,High,996.6364346119263,Medium,Wednesday,0.1,358.78911646029354,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2020-04,24244.0,2020-02,2.0
T58770,2022-10-29,C2517,Tablet,7.0,526.4327594609574,Cash,Pending,0,High,3685.0293162267017,Medium,Saturday,0.15,1252.9099675170787,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2022-10,24274.0,2020-05,29.0
T58771,2020-10-05,C4645,Smartphone,929.0,874.1679676942855,Paypal,Completed,0,High,812102.0419879912,High,Monday,0.0,324840.8167951965,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-10,24250.0,2020-10,0.0
T58776,2022-02-09,C3308,Coffee Machine,10.0,911.9406670846668,Creditcard,Pending,0,High,9119.406670846667,Medium,Wednesday,0.0,3647.762668338667,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-02,24266.0,2020-01,25.0
T58780,2024-07-16,C4983,Laptop,3.0,567.68,Paypal,Not specified,0,High,1703.04,Medium,Tuesday,0.1,613.0944000000001,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-07,24295.0,2020-08,47.0
T58784,2021-07-24,C962,Coffee Machine,7.0,588.2763165517608,Creditcard,Completed,0,High,4117.934215862326,Medium,Saturday,0.0,1647.1736863449305,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2021-07,24259.0,2020-04,15.0
T58786,2022-10-24,C2848,Laptop,1.0,827.42,Paypal,Completed,0,High,827.42,Medium,Monday,0.0,330.968,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-10,24274.0,2020-09,25.0
T58787,2022-08-28,C2625,Laptop,1.0,983.4337531238652,Creditcard,Failed,0,High,983.4337531238652,Medium,Sunday,0.0,393.3735012495461,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-08,24272.0,2021-03,17.0
T58788,2022-03-01,C3114,Coffee Machine,6.0,590.21,Paypal,Completed,0,High,3541.26,Medium,Tuesday,0.0,1416.5040000000001,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-03,24267.0,2022-03,0.0
T58790,2023-09-24,C1035,Laptop,2.0,526.0083393969253,Paypal,Failed,0,High,1052.0166787938506,Medium,Sunday,0.0,420.8066715175403,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2023-09,24285.0,2021-10,23.0
T58793,2023-11-22,C1641,Smartphone,1.0,941.3484786885124,Paypal,Completed,0,High,941.3484786885124,Medium,Wednesday,0.0,376.53939147540495,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2023-11,24287.0,2021-06,29.0
T58799,2020-07-04,C4614,Laptop,1.0,629.9425994913802,Creditcard,Completed,0,High,629.9425994913802,Low,Saturday,0.1,226.77933581689686,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-07,24247.0,2020-07,0.0
T58801,2020-09-09,C841,Smartphone,6.0,631.6,Cash,Completed,0,High,3789.6000000000004,Medium,Wednesday,0.0,1515.8400000000001,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2020-09,24249.0,2020-01,8.0
T58802,2022-01-01,C3085,Coffee Machine,511.0,523.122128544213,Paypal,Completed,0,High,267315.40768609283,High,Saturday,0.0,106926.16307443714,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-01,24265.0,2021-05,8.0
T58804,2024-06-10,C438,Headphones,582.0,666.0941298513327,Creditcard,Completed,0,High,387666.7835734756,High,Monday,0.1,139560.04208645123,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2024-06,24294.0,2020-04,50.0
T58809,2021-10-14,C1621,Smartphone,1.0,525.395978574806,Creditcard,Completed,0,High,525.395978574806,Low,Thursday,0.05,199.65047185842627,High,High,High,Branch A,Warsaw,Poland,Anna,52.2297,21.0122,2021-10,24262.0,2021-05,5.0
T58813,2022-04-19,C1265,Laptop,2.0,358.76,Paypal,Completed,0,Standard,717.52,Low,Tuesday,0.0,287.008,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2022-04,24268.0,2020-05,23.0
T58814,2024-01-22,C3889,Laptop,6.0,526.0083393969253,Paypal,Completed,0,High,3156.0500363815518,Medium,Monday,0.05,1199.2990138249895,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-01,24289.0,2021-04,33.0
T58816,2021-10-13,C1205,Headphones,122.0,942.542264717998,Creditcard,Pending,0,High,114990.15629559576,High,Wednesday,0.0,45996.06251823831,High,High,High,Branch E,Vienna,Austria,Stefan,48.2082,16.3738,2021-10,24262.0,2021-02,8.0
T58825,2022-09-14,C1785,Coffee Machine,1.0,523.122128544213,Paypal,Not specified,0,High,523.122128544213,Low,Wednesday,0.0,209.2488514176852,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-09,24273.0,2021-12,9.0
T58826,2021-04-12,C1745,Laptop,541.0,903.4045443192588,Paypal,Completed,0,High,488741.858476719,High,Monday,0.0,195496.74339068762,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2021-04,24256.0,2020-05,11.0
T58828,2022-07-22,C2405,Coffee Machine,10.0,523.122128544213,Paypal,Not specified,0,High,5231.22128544213,Medium,Friday,0.1,1883.239662759167,High,High,High,Branch B,Berlin,Germany,John,52.52,13.405,2022-07,24271.0,2020-02,29.0
T58834,2024-02-23,C3296,Laptop,110.0,470.5834263634613,Paypal,Pending,0,Standard,51764.17689998074,High,Friday,0.0,20705.670759992296,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-02,24290.0,2021-01,37.0
T58835,2024-09-17,C4863,Laptop,2.0,352.35508937172057,Paypal,Completed,0,Standard,704.7101787434411,Low,Tuesday,0.15,239.60146077277,,Standard,Standard,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2024-09,24297.0,2020-03,54.0
T58836,2024-07-04,C1793,Tablet,3.0,547.5415508634759,Paypal,Failed,0,High,1642.6246525904276,Medium,Thursday,0.1,591.3448749325539,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-07,24295.0,2020-07,48.0
T58838,2020-08-12,C2137,Laptop,545.0,553.95,Creditcard,Completed,0,High,301902.75,High,Wednesday,0.0,120761.1,High,High,High,Branch D,Prague,Czechia,Elena,50.0755,14.4378,2020-08,24248.0,2020-08,0.0
T58840,2024-03-14,C4095,Tablet,850.0,526.4327594609574,Paypal,Completed,0,High,447467.8455418138,High,Thursday,0.05,170037.78130588925,High,High,High,Branch C,Paris,France,Michael,48.8566,2.3522,2024-03,24291.0,2020-05,46.0
